GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,RES_ONLYA,TRUSTA,AIANHHA,AITSCEA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,UAA,URBRURALA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,SABINSA,IFC001
"G4801810","2010","3","7","Texas","48","Grayson County","181",,,,,,,,,,,,,,"43300","99999","206",,,,,,,,,,,,,,"Grayson County",,53727
"G4801830","2010","3","7","Texas","48","Gregg County","183",,,,,,,,,,,,,,"30980","99999","346",,,,,,,,,,,,,,"Gregg County",,49514
"G4801850","2010","3","7","Texas","48","Grimes County","185",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Grimes County",,10917
"G4801870","2010","3","7","Texas","48","Guadalupe County","187",,,,,,,,,,,,,,"41700","99999","999",,,,,,,,,,,,,,"Guadalupe County",,50015
"G4801890","2010","3","7","Texas","48","Hale County","189",,,,,,,,,,,,,,"38380","99999","999",,,,,,,,,,,,,,"Hale County",,13541
"G4801910","2010","3","7","Texas","48","Hall County","191",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Hall County",,1943
"G4801930","2010","3","7","Texas","48","Hamilton County","193",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Hamilton County",,4566
"G4801950","2010","3","7","Texas","48","Hansford County","195",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Hansford County",,2338
"G4801970","2010","3","7","Texas","48","Hardeman County","197",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Hardeman County",,2417
"G4801990","2010","3","7","Texas","48","Hardin County","199",,,,,,,,,,,,,,"13140","99999","999",,,,,,,,,,,,,,"Hardin County",,22597
"G4802010","2010","3","7","Texas","48","Harris County","201",,,,,,,,,,,,,,"26420","99999","288",,,,,,,,,,,,,,"Harris County",,1598698
"G4802030","2010","3","7","Texas","48","Harrison County","203",,,,,,,,,,,,,,"32220","99999","346",,,,,,,,,,,,,,"Harrison County",,27704
"G4802050","2010","3","7","Texas","48","Hartley County","205",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Hartley County",,1946
"G4802070","2010","3","7","Texas","48","Haskell County","207",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Haskell County",,3443
"G4802090","2010","3","7","Texas","48","Hays County","209",,,,,,,,,,,,,,"12420","99999","126",,,,,,,,,,,,,,"Hays County",,59417
"G4802110","2010","3","7","Texas","48","Hemphill County","211",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Hemphill County",,1629
"G4802130","2010","3","7","Texas","48","Henderson County","213",,,,,,,,,,,,,,"11980","99999","206",,,,,,,,,,,,,,"Henderson County",,39595
"G4802150","2010","3","7","Texas","48","Hidalgo County","215",,,,,,,,,,,,,,"32580","99999","999",,,,,,,,,,,,,,"Hidalgo County",,248287
"G4802170","2010","3","7","Texas","48","Hill County","217",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Hill County",,16118
"G4802190","2010","3","7","Texas","48","Hockley County","219",,,,,,,,,,,,,,"30220","99999","352",,,,,,,,,,,,,,"Hockley County",,9293
"G4802210","2010","3","7","Texas","48","Hood County","221",,,,,,,,,,,,,,"24180","99999","206",,,,,,,,,,,,,,"Hood County",,24951
"G4802230","2010","3","7","Texas","48","Hopkins County","223",,,,,,,,,,,,,,"44860","99999","999",,,,,,,,,,,,,,"Hopkins County",,15029
"G4802250","2010","3","7","Texas","48","Houston County","225",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Houston County",,11532
"G4802270","2010","3","7","Texas","48","Howard County","227",,,,,,,,,,,,,,"13700","99999","999",,,,,,,,,,,,,,"Howard County",,13124
"G4802290","2010","3","7","Texas","48","Hudspeth County","229",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Hudspeth County",,1527
"G4802310","2010","3","7","Texas","48","Hunt County","231",,,,,,,,,,,,,,"19100","19124","206",,,,,,,,,,,,,,"Hunt County",,36704
"G4802330","2010","3","7","Texas","48","Hutchinson County","233",,,,,,,,,,,,,,"14420","99999","999",,,,,,,,,,,,,,"Hutchinson County",,10629
"G4802350","2010","3","7","Texas","48","Irion County","235",,,,,,,,,,,,,,"41660","99999","999",,,,,,,,,,,,,,"Irion County",,856
"G4802370","2010","3","7","Texas","48","Jack County","237",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Jack County",,4095
"G4802390","2010","3","7","Texas","48","Jackson County","239",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Jackson County",,6590
"G4802410","2010","3","7","Texas","48","Jasper County","241",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Jasper County",,16798
"G4802430","2010","3","7","Texas","48","Jeff Davis County","243",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Jeff Davis County",,1613
"G4802450","2010","3","7","Texas","48","Jefferson County","245",,,,,,,,,,,,,,"13140","99999","999",,,,,,,,,,,,,,"Jefferson County",,104424
"G4802470","2010","3","7","Texas","48","Jim Hogg County","247",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Jim Hogg County",,2441
"G4802490","2010","3","7","Texas","48","Jim Wells County","249",,,,,,,,,,,,,,"10860","99999","999",,,,,,,,,,,,,,"Jim Wells County",,16147
"G4802510","2010","3","7","Texas","48","Johnson County","251",,,,,,,,,,,,,,"19100","23104","206",,,,,,,,,,,,,,"Johnson County",,56719
"G4802530","2010","3","7","Texas","48","Jones County","253",,,,,,,,,,,,,,"10180","99999","999",,,,,,,,,,,,,,"Jones County",,7422
"G4802550","2010","3","7","Texas","48","Karnes County","255",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Karnes County",,5650
"G4802570","2010","3","7","Texas","48","Kaufman County","257",,,,,,,,,,,,,,"19100","19124","206",,,,,,,,,,,,,,"Kaufman County",,38322
"G4802590","2010","3","7","Texas","48","Kendall County","259",,,,,,,,,,,,,,"41700","99999","999",,,,,,,,,,,,,,"Kendall County",,14055
"G4802610","2010","3","7","Texas","48","Kenedy County","261",,,,,,,,,,,,,,"28780","99999","204",,,,,,,,,,,,,,"Kenedy County",,233
"G4802630","2010","3","7","Texas","48","Kent County","263",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Kent County",,552
"G4802650","2010","3","7","Texas","48","Kerr County","265",,,,,,,,,,,,,,"28500","99999","999",,,,,,,,,,,,,,"Kerr County",,23831
"G4802670","2010","3","7","Texas","48","Kimble County","267",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Kimble County",,3371
"G4802690","2010","3","7","Texas","48","King County","269",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"King County",,186
"G4802710","2010","3","7","Texas","48","Kinney County","271",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Kinney County",,1940
"G4802730","2010","3","7","Texas","48","Kleberg County","273",,,,,,,,,,,,,,"28780","99999","204",,,,,,,,,,,,,,"Kleberg County",,12787
"G4802750","2010","3","7","Texas","48","Knox County","275",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Knox County",,2044
"G4802770","2010","3","7","Texas","48","Lamar County","277",,,,,,,,,,,,,,"37580","99999","999",,,,,,,,,,,,,,"Lamar County",,22481
"G4802790","2010","3","7","Texas","48","Lamb County","279",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Lamb County",,6128
"G4802810","2010","3","7","Texas","48","Lampasas County","281",,,,,,,,,,,,,,"28660","99999","999",,,,,,,,,,,,,,"Lampasas County",,8718
"G4802830","2010","3","7","Texas","48","La Salle County","283",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"La Salle County",,2746
"G4802850","2010","3","7","Texas","48","Lavaca County","285",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Lavaca County",,10344
"G4802870","2010","3","7","Texas","48","Lee County","287",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Lee County",,7499
"G4802890","2010","3","7","Texas","48","Leon County","289",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Leon County",,9509
"G4802910","2010","3","7","Texas","48","Liberty County","291",,,,,,,,,,,,,,"26420","99999","288",,,,,,,,,,,,,,"Liberty County",,28759
"G4802930","2010","3","7","Texas","48","Limestone County","293",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Limestone County",,10536
"G4802950","2010","3","7","Texas","48","Lipscomb County","295",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Lipscomb County",,1512
"G4802970","2010","3","7","Texas","48","Live Oak County","297",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Live Oak County",,6065
"G4802990","2010","3","7","Texas","48","Llano County","299",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Llano County",,14280
"G4803010","2010","3","7","Texas","48","Loving County","301",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Loving County",,50
"G4803030","2010","3","7","Texas","48","Lubbock County","303",,,,,,,,,,,,,,"31180","99999","352",,,,,,,,,,,,,,"Lubbock County",,115064
"G4803050","2010","3","7","Texas","48","Lynn County","305",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Lynn County",,2676
"G4803070","2010","3","7","Texas","48","McCulloch County","307",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"McCulloch County",,4302
"G4803090","2010","3","7","Texas","48","McLennan County","309",,,,,,,,,,,,,,"47380","99999","999",,,,,,,,,,,,,,"McLennan County",,95124
"G4803110","2010","3","7","Texas","48","McMullen County","311",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"McMullen County",,485
"G4803130","2010","3","7","Texas","48","Madison County","313",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Madison County",,5096
"G4803150","2010","3","7","Texas","48","Marion County","315",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Marion County",,6218
"G4803170","2010","3","7","Texas","48","Martin County","317",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Martin County",,1852
"G4803190","2010","3","7","Texas","48","Mason County","319",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Mason County",,2733
"G4803210","2010","3","7","Texas","48","Matagorda County","321",,,,,,,,,,,,,,"13060","99999","288",,,,,,,,,,,,,,"Matagorda County",,18801
"G4803230","2010","3","7","Texas","48","Maverick County","323",,,,,,,,,,,,,,"20580","99999","999",,,,,,,,,,,,,,"Maverick County",,17462
"G4803250","2010","3","7","Texas","48","Medina County","325",,,,,,,,,,,,,,"41700","99999","999",,,,,,,,,,,,,,"Medina County",,17991
"G4803270","2010","3","7","Texas","48","Menard County","327",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Menard County",,1702
"G4803290","2010","3","7","Texas","48","Midland County","329",,,,,,,,,,,,,,"33260","99999","372",,,,,,,,,,,,,,"Midland County",,54351
"G4803310","2010","3","7","Texas","48","Milam County","331",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Milam County",,11305
"G4803330","2010","3","7","Texas","48","Mills County","333",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Mills County",,2846
"G4803350","2010","3","7","Texas","48","Mitchell County","335",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Mitchell County",,4064
"G4803370","2010","3","7","Texas","48","Montague County","337",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Montague County",,10131
"G4803390","2010","3","7","Texas","48","Montgomery County","339",,,,,,,,,,,,,,"26420","99999","288",,,,,,,,,,,,,,"Montgomery County",,177647
"G4803410","2010","3","7","Texas","48","Moore County","341",,,,,,,,,,,,,,"20300","99999","999",,,,,,,,,,,,,,"Moore County",,7881
"G4803430","2010","3","7","Texas","48","Morris County","343",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Morris County",,6024
"G4803450","2010","3","7","Texas","48","Motley County","345",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Motley County",,779
"G4803470","2010","3","7","Texas","48","Nacogdoches County","347",,,,,,,,,,,,,,"34860","99999","999",,,,,,,,,,,,,,"Nacogdoches County",,27406
"G4803490","2010","3","7","Texas","48","Navarro County","349",,,,,,,,,,,,,,"18620","99999","999",,,,,,,,,,,,,,"Navarro County",,20234
"G4803510","2010","3","7","Texas","48","Newton County","351",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Newton County",,7142
"G4803530","2010","3","7","Texas","48","Nolan County","353",,,,,,,,,,,,,,"45020","99999","999",,,,,,,,,,,,,,"Nolan County",,7152
"G4803550","2010","3","7","Texas","48","Nueces County","355",,,,,,,,,,,,,,"18580","99999","204",,,,,,,,,,,,,,"Nueces County",,141033
"G4803570","2010","3","7","Texas","48","Ochiltree County","357",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Ochiltree County",,4062
"G4803590","2010","3","7","Texas","48","Oldham County","359",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Oldham County",,841
"G4803610","2010","3","7","Texas","48","Orange County","361",,,,,,,,,,,,,,"13140","99999","999",,,,,,,,,,,,,,"Orange County",,35313
"G4803630","2010","3","7","Texas","48","Palo Pinto County","363",,,,,,,,,,,,,,"33420","99999","206",,,,,,,,,,,,,,"Palo Pinto County",,15214
"G4803650","2010","3","7","Texas","48","Panola County","365",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Panola County",,10920
"G4803670","2010","3","7","Texas","48","Parker County","367",,,,,,,,,,,,,,"19100","23104","206",,,,,,,,,,,,,,"Parker County",,46628
"G4803690","2010","3","7","Texas","48","Parmer County","369",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Parmer County",,3799
"G4803710","2010","3","7","Texas","48","Pecos County","371",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Pecos County",,5585
"G4803730","2010","3","7","Texas","48","Polk County","373",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Polk County",,22683
"G4803750","2010","3","7","Texas","48","Potter County","375",,,,,,,,,,,,,,"11100","99999","999",,,,,,,,,,,,,,"Potter County",,47271
"G4803770","2010","3","7","Texas","48","Presidio County","377",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Presidio County",,3825
"G4803790","2010","3","7","Texas","48","Rains County","379",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Rains County",,5269
"G4803810","2010","3","7","Texas","48","Randall County","381",,,,,,,,,,,,,,"11100","99999","999",,,,,,,,,,,,,,"Randall County",,51587
"G4803830","2010","3","7","Texas","48","Reagan County","383",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Reagan County",,1372
"G4803850","2010","3","7","Texas","48","Real County","385",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Real County",,2599
"G4803870","2010","3","7","Texas","48","Red River County","387",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Red River County",,6826
"G4803890","2010","3","7","Texas","48","Reeves County","389",,,,,,,,,,,,,,"37780","99999","999",,,,,,,,,,,,,,"Reeves County",,4640
"G4803910","2010","3","7","Texas","48","Refugio County","391",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Refugio County",,3726
"G4803930","2010","3","7","Texas","48","Roberts County","393",,,,,,,,,,,,,,"37420","99999","999",,,,,,,,,,,,,,"Roberts County",,439
"G4803950","2010","3","7","Texas","48","Robertson County","395",,,,,,,,,,,,,,"17780","99999","999",,,,,,,,,,,,,,"Robertson County",,8484
"G4803970","2010","3","7","Texas","48","Rockwall County","397",,,,,,,,,,,,,,"19100","19124","206",,,,,,,,,,,,,,"Rockwall County",,27939
"G4803990","2010","3","7","Texas","48","Runnels County","399",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Runnels County",,5298
"G4804010","2010","3","7","Texas","48","Rusk County","401",,,,,,,,,,,,,,"30980","99999","346",,,,,,,,,,,,,,"Rusk County",,21191
"G4804030","2010","3","7","Texas","48","Sabine County","403",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Sabine County",,7988
"G4804050","2010","3","7","Texas","48","San Augustine County","405",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"San Augustine County",,5342
"G4804070","2010","3","7","Texas","48","San Jacinto County","407",,,,,,,,,,,,,,"26420","99999","288",,,,,,,,,,,,,,"San Jacinto County",,13187
"G4804090","2010","3","7","Texas","48","San Patricio County","409",,,,,,,,,,,,,,"18580","99999","204",,,,,,,,,,,,,,"San Patricio County",,26521
"G4804110","2010","3","7","Texas","48","San Saba County","411",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"San Saba County",,3177
"G4804130","2010","3","7","Texas","48","Schleicher County","413",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Schleicher County",,1489
"G4804150","2010","3","7","Texas","48","Scurry County","415",,,,,,,,,,,,,,"43660","99999","999",,,,,,,,,,,,,,"Scurry County",,6963
"G4804170","2010","3","7","Texas","48","Shackelford County","417",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Shackelford County",,1754
"G4804190","2010","3","7","Texas","48","Shelby County","419",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Shelby County",,11873
"G4804210","2010","3","7","Texas","48","Sherman County","421",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Sherman County",,1252
"G4804230","2010","3","7","Texas","48","Smith County","423",,,,,,,,,,,,,,"46340","99999","540",,,,,,,,,,,,,,"Smith County",,87309
"G4804250","2010","3","7","Texas","48","Somervell County","425",,,,,,,,,,,,,,"24180","99999","206",,,,,,,,,,,,,,"Somervell County",,3674
"G4804270","2010","3","7","Texas","48","Starr County","427",,,,,,,,,,,,,,"40100","99999","999",,,,,,,,,,,,,,"Starr County",,19526
"G4804290","2010","3","7","Texas","48","Stephens County","429",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Stephens County",,4938
"G4804310","2010","3","7","Texas","48","Sterling County","431",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Sterling County",,615
"G4804330","2010","3","7","Texas","48","Stonewall County","433",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Stonewall County",,928
"G4804350","2010","3","7","Texas","48","Sutton County","435",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Sutton County",,2031
"G4804370","2010","3","7","Texas","48","Swisher County","437",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Swisher County",,3221
"G4804390","2010","3","7","Texas","48","Tarrant County","439",,,,,,,,,,,,,,"19100","23104","206",,,,,,,,,,,,,,"Tarrant County",,714803
"G4804410","2010","3","7","Texas","48","Taylor County","441",,,,,,,,,,,,,,"10180","99999","999",,,,,,,,,,,,,,"Taylor County",,55750
"G4804430","2010","3","7","Texas","48","Terrell County","443",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Terrell County",,700
"G4804450","2010","3","7","Texas","48","Terry County","445",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Terry County",,4828
"G4804470","2010","3","7","Texas","48","Throckmorton County","447",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Throckmorton County",,1079
"G4804490","2010","3","7","Texas","48","Titus County","449",,,,,,,,,,,,,,"34420","99999","999",,,,,,,,,,,,,,"Titus County",,12054
"G4804510","2010","3","7","Texas","48","Tom Green County","451",,,,,,,,,,,,,,"41660","99999","999",,,,,,,,,,,,,,"Tom Green County",,46571
"G4804530","2010","3","7","Texas","48","Travis County","453",,,,,,,,,,,,,,"12420","99999","126",,,,,,,,,,,,,,"Travis County",,441240
"G4804550","2010","3","7","Texas","48","Trinity County","455",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Trinity County",,8713
"G4804570","2010","3","7","Texas","48","Tyler County","457",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Tyler County",,10579
"G4804590","2010","3","7","Texas","48","Upshur County","459",,,,,,,,,,,,,,"30980","99999","346",,,,,,,,,,,,,,"Upshur County",,16613
"G4804610","2010","3","7","Texas","48","Upton County","461",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Upton County",,1548
"G4804630","2010","3","7","Texas","48","Uvalde County","463",,,,,,,,,,,,,,"46620","99999","999",,,,,,,,,,,,,,"Uvalde County",,10811
"G4804650","2010","3","7","Texas","48","Val Verde County","465",,,,,,,,,,,,,,"19620","99999","999",,,,,,,,,,,,,,"Val Verde County",,18651
"G4804670","2010","3","7","Texas","48","Van Zandt County","467",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Van Zandt County",,22817
"G4804690","2010","3","7","Texas","48","Victoria County","469",,,,,,,,,,,,,,"47020","99999","999",,,,,,,,,,,,,,"Victoria County",,35417
"G4804710","2010","3","7","Texas","48","Walker County","471",,,,,,,,,,,,,,"26660","99999","288",,,,,,,,,,,,,,"Walker County",,24058
"G4804730","2010","3","7","Texas","48","Waller County","473",,,,,,,,,,,,,,"26420","99999","288",,,,,,,,,,,,,,"Waller County",,15839
"G4804750","2010","3","7","Texas","48","Ward County","475",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Ward County",,4694
"G4804770","2010","3","7","Texas","48","Washington County","477",,,,,,,,,,,,,,"14780","99999","999",,,,,,,,,,,,,,"Washington County",,15514
"G4804790","2010","3","7","Texas","48","Webb County","479",,,,,,,,,,,,,,"29700","99999","999",,,,,,,,,,,,,,"Webb County",,73496
