GISJOIN.x,YEAR,STATE,STATEA,COUNTY.x,COUNTYA,TRACTA,BLKGRPA,NAME_E,ADQSE001,ADQSE002,ADQSE003,ADQSE004,ADQSE005,ADQSE006,ADQSE007,ADQSE008,ADQSE009,ADQSE010,ADQSE011,NAME_M,ADQSM001,ADQSM002,ADQSM003,ADQSM004,ADQSM005,ADQSM006,ADQSM007,ADQSM008,ADQSM009,ADQSM010,ADQSM011,hu40,hu70,hu80,hu90,hu00,hu10,j70,j80,j90,j00,j10,i70,i80,i90,i00,i10,adj40a,adj70a,adj80a,adj90a,adj00a,adj10a,FID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,area,ham40,ham70,ham80,ham90,ham00,ham10,urb40,urb70,urb80,urb90,urb00,urb10
G13005100027004,2011-2015,Georgia,13,Chatham County,51,2700,4,"Block Group 4, Census Tract 27, Chatham County, Georgia",272,0,0,0,0,10,0,22,100,32,108,"Block Group 4, Census Tract 27, Chatham County, Georgia",71,13,13,13,13,15,13,24,57,25,62,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,262,262,272,272,272,293.92002616730724,374.8405642923219,342.6572258042737,322.88424533583304,291.5836021852282,274.61210952042507,75670,13,51,2700,4,130510027004,215303,0,32.0491875,-81.0819076,1892.42023337,215302.960144,0.0831289376629,3535.7125259942086,4509.146571947728,4121.99692956259,3884.137755316637,3507.6065012119166,3303.4478394757953,1,1,1,1,1,1
G13005100028001,2011-2015,Georgia,13,Chatham County,51,2800,1,"Block Group 1, Census Tract 28, Chatham County, Georgia",434,0,18,17,25,25,22,64,155,29,79,"Block Group 1, Census Tract 28, Chatham County, Georgia",83,13,30,26,30,25,29,45,64,33,47,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,327,349,374,399,416,214.99705617793768,467.8353607770583,456.44035040340276,443.96583733677045,427.72741644083106,419.9949910312383,75671,13,51,2800,1,130510028001,323151,0,32.0530148,-81.1115502,2357.5164977,323151.889527,0.1247696421,1723.151982800612,3749.592872936985,3658.2644842210602,3558.2841295716953,3428.1369188990493,3366.1633067330754,1,1,1,1,1,1
G13005100028002,2011-2015,Georgia,13,Chatham County,51,2800,2,"Block Group 2, Census Tract 28, Chatham County, Georgia",395,0,18,47,0,7,23,33,210,30,27,"Block Group 2, Census Tract 28, Chatham County, Georgia",69,13,29,36,13,11,28,31,75,30,32,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,300,323,330,330,377,73.48000654182681,429.2067530064755,422.4361982243527,391.73456235597394,353.7595173570783,380.62046062205974,75672,13,51,2800,2,130510028002,286894,0,32.0495163,-81.1124457,2533.92849171,286893.207029,0.11077008652,663.3560453937146,3874.7532523501313,3813.6306605491372,3536.465255764196,3193.6376369373475,3436.1303902505947,1,1,1,1,1,1
G13005100028003,2011-2015,Georgia,13,Chatham County,51,2800,3,"Block Group 3, Census Tract 28, Chatham County, Georgia",521,0,21,13,16,10,28,112,245,38,38,"Block Group 3, Census Tract 28, Chatham County, Georgia",83,13,33,20,18,16,24,63,72,38,35,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,433,461,471,487,500,103.4163055033118,619.488413506013,602.9197751746954,559.1120571807992,522.063287736052,504.8016719125461,75673,13,51,2800,3,130510028003,618274,0,32.0471209,-81.1065648,4049.42947502,618272.354561,0.238716290694,433.21846700389904,2595.082269856933,2525.675032155857,2342.161297644745,2186.9612929151203,2114.651121819036,1,1,1,1,1,1
G13005100029001,2011-2015,Georgia,13,Chatham County,51,2900,1,"Block Group 1, Census Tract 29, Chatham County, Georgia",490,0,0,0,17,0,33,7,55,127,251,"Block Group 1, Census Tract 29, Chatham County, Georgia",61,13,13,13,19,13,44,11,43,64,66,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,440,473,473,490,490,683.0919126666122,629.5032377428307,618.6139992573338,561.4862060435627,525.2792833483891,494.7056384742952,75674,13,51,2900,1,130510029001,523374,0,32.0491473,-81.0977286,3338.78790512,523374.516697,0.202076030649,3380.3707964410796,3115.1801414600177,3061.2933026769897,2778.588852127877,2599.4141000363543,2448.1163692965843,1,1,1,1,1,1
G13005100029002,2011-2015,Georgia,13,Chatham County,51,2900,2,"Block Group 2, Census Tract 29, Chatham County, Georgia",318,0,0,0,8,0,0,8,22,70,210,"Block Group 2, Census Tract 29, Chatham County, Georgia",61,13,13,13,13,13,13,12,35,39,61,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,310,310,310,318,318,571.5111619919862,443.513644773358,405.4341221348277,367.99307372833914,340.89553490773005,321.0538633363793,75675,13,51,2900,2,130510029002,318358,0,32.0445575,-81.096189,2616.40038843,318356.936281,0.122918300301,4649.52054000487,3608.1986464772963,3298.4032576272884,2993.8021663755903,2773.350543189676,2611.9289198613124,1,1,1,1,1,1
G13005100029003,2011-2015,Georgia,13,Chatham County,51,2900,3,"Block Group 3, Census Tract 29, Chatham County, Georgia",385,0,0,0,0,38,16,30,77,101,123,"Block Group 3, Census Tract 29, Chatham County, Georgia",65,13,13,13,13,37,13,23,50,49,43,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,331,347,385,385,385,334.74225202387765,473.5581174838113,453.8246463896297,457.0236560819696,412.7194369165914,388.6972873726605,75676,13,51,2900,3,130510029003,446393,0,32.0433911,-81.1029153,2833.25626088,446391.134654,0.172352580667,1942.1946032280682,2747.612572153859,2633.1177904812344,2651.6786363934903,2394.6229021890936,2255.2449511832788,1,1,1,1,1,1
G13005100029004,2011-2015,Georgia,13,Chatham County,51,2900,4,"Block Group 4, Census Tract 29, Chatham County, Georgia",292,0,0,0,43,0,0,39,41,40,129,"Block Group 4, Census Tract 29, Chatham County, Georgia",68,13,13,13,47,13,13,41,44,26,57,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,249,249,249,292,292,351.07114236650585,356.24160499537464,325.6551497147487,295.58153341405307,313.02357293414207,294.80417639692695,75677,13,51,2900,4,130510029004,302647,0,32.0401314,-81.0981338,2239.12996936,302646.542705,0.116852483429,3004.3960732748824,3048.643850276647,2786.8911310953695,2529.52718453476,2678.7926430706657,2522.8747198689284,1,1,1,1,1,1
G13005100030001,2011-2015,Georgia,13,Chatham County,51,3000,1,"Block Group 1, Census Tract 30, Chatham County, Georgia",294,0,0,15,0,7,32,12,4,79,145,"Block Group 1, Census Tract 30, Chatham County, Georgia",53,13,13,22,13,11,24,13,6,38,50,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,240,272,279,279,294,394.61484994684764,343.3654024051804,355.73574587313914,331.1937663555052,299.0875919473481,296.82338308457713,75678,13,51,3000,1,130510030001,590386,16242,32.0446244,-81.0828036,3131.74492619,606626.667446,0.234219865761,1684.8052092622922,1465.996068649247,1518.811159409232,1414.0293577550685,1276.952281462494,1267.2852583198826,1,1,1,1,1,1
G13005100030002,2011-2015,Georgia,13,Chatham County,51,3000,2,"Block Group 2, Census Tract 30, Chatham County, Georgia",711,0,0,15,19,6,16,29,34,194,398,"Block Group 2, Census Tract 30, Chatham County, Georgia",63,13,13,23,28,8,11,23,23,56,70,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,655,671,677,696,711,1083.1497260610024,937.1014107308049,877.568696620869,803.6493900454374,746.1109820622016,717.8279774596406,75679,13,51,3000,2,130510030002,614124,0,32.0444947,-81.0898891,3456.18052711,614123.363767,0.237114356393,4568.047850572825,3952.1074345141155,3701.0356942131416,3389.2903081475433,3146.629303312096,3027.3492857171937,1,1,1,1,1,1
G13005100033011,2011-2015,Georgia,13,Chatham County,51,3301,1,"Block Group 1, Census Tract 33.01, Chatham County, Georgia",413,0,0,5,10,62,105,28,156,42,5,"Block Group 1, Census Tract 33.01, Chatham County, Georgia",64,13,13,8,15,40,55,29,65,26,8,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,231,336,398,408,413,13.607408618856816,330.48919981498614,439.43827431387774,472.45562368993217,437.37540327784234,416.9661809997631,75680,13,51,3301,1,130510033011,979102,0,32.0731665,-81.1280887,5328.12831454,979101.825117,0.37803332816,35.99526180691024,874.2329715307769,1162.432625855381,1249.7724102515335,1156.9757762012089,1102.9878847700036,0,1,1,1,1,1
G13005100033012,2011-2015,Georgia,13,Chatham County,51,3301,2,"Block Group 2, Census Tract 33.01, Chatham County, Georgia",482,0,0,32,10,6,16,99,198,93,28,"Block Group 2, Census Tract 33.01, Chatham County, Georgia",64,13,13,29,12,9,19,44,73,45,26,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,418,434,440,450,482,76.20148826559817,598.0280758556892,567.6077709887587,522.3127498079652,482.39934185056137,486.62881172369447,75681,13,51,3301,2,130510033012,412228,0,32.0703364,-81.1175483,2690.41216056,412228.511266,0.159162318033,478.7658863437695,3757.3471110900555,3566.219555002168,3281.63573051048,3030.864012363422,3057.4373239701063,1,1,1,1,1,1
G13005100033021,2011-2015,Georgia,13,Chatham County,51,3302,1,"Block Group 1, Census Tract 33.02, Chatham County, Georgia",347,0,0,0,9,21,151,142,24,0,0,"Block Group 1, Census Tract 33.02, Chatham County, Georgia",53,13,13,13,9,23,46,50,15,13,13,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,166,317,338,347,347,0,237.49440333024978,414.5890861830335,401.23115780702784,371.9834924936551,350.332360307307,75682,13,51,3302,1,130510033021,1181383,45768,32.0652265,-81.1270475,8915.05897687,1227152.22835,0.473806124287,0,501.24806573076626,875.0184198376955,846.8256049049904,785.0964211436246,739.4002364036543,0,1,1,1,1,1
G13005100033022,2011-2015,Georgia,13,Chatham County,51,3302,2,"Block Group 2, Census Tract 33.02, Chatham County, Georgia",350,0,0,5,0,0,58,167,91,21,8,"Block Group 2, Census Tract 33.02, Chatham County, Georgia",53,13,13,8,13,13,35,40,33,18,12,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,287,345,345,345,350,21.771853790170905,410.6077937095282,451.2089423758566,409.5406788267,369.8394954187637,353.36117033878224,75683,13,51,3302,2,130510033022,395231,0,32.066891,-81.1241412,3696.50406436,395231.615635,0.152599779941,142.67290423740195,2690.749579509764,2956.812536363477,2683.7566802851334,2423.591276224354,2315.607338853327,0,1,1,1,1,1
G13005100034001,2011-2015,Georgia,13,Chatham County,51,3400,1,"Block Group 1, Census Tract 34, Chatham County, Georgia",302,0,10,15,0,6,24,69,66,48,64,"Block Group 1, Census Tract 34, Chatham County, Georgia",61,13,15,18,13,13,26,49,40,26,48,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,247,271,277,277,292,174.17483032136724,353.38022664199815,354.4278938662526,328.81961749274177,296.9435948724567,294.80417639692695,75684,13,51,3400,1,130510034001,421867,0,32.0366176,-81.1141819,4119.61950714,421866.315605,0.162883495092,1069.321543124978,2169.527529123817,2175.9595327081133,2018.7411702273307,1823.0428730961153,1809.908218327556,1,1,1,1,1,1
G13005100034002,2011-2015,Georgia,13,Chatham County,51,3400,2,"Block Group 2, Census Tract 34, Chatham County, Georgia",444,0,0,6,0,65,70,46,135,87,35,"Block Group 2, Census Tract 34, Chatham County, Georgia",111,13,13,9,13,56,53,55,81,57,40,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,303,373,438,438,444,95.2518603319977,433.4988205365403,487.82879856867976,519.9386009452018,469.5353594012131,448.26388465834094,75685,13,51,3400,2,130510034002,520153,0,32.035047,-81.1109588,3407.41696318,520153.953034,0.200832564067,474.2849386726976,2158.5086191097985,2429.032367509557,2588.9158133326646,2337.944354704204,2232.027892193793,1,1,1,1,1,1
G13005100034003,2011-2015,Georgia,13,Chatham County,51,3400,3,"Block Group 3, Census Tract 34, Chatham County, Georgia",231,0,0,0,6,9,7,5,147,48,9,"Block Group 3, Census Tract 34, Chatham County, Georgia",63,13,13,13,11,14,12,9,62,40,14,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,209,216,225,231,231,24.493335513942267,299.0140379278446,282.4960334874928,267.0917470608913,247.63166214995485,233.2183724235963,75686,13,51,3400,3,130510034003,336365,0,32.0364281,-81.1055319,2351.49049237,336365.867372,0.129871587469,188.5965667416575,2302.38225123119,2175.195044527533,2056.5833702821674,1906.7423982098,1795.761312914304,0,1,1,1,1,1
G13005100034004,2011-2015,Georgia,13,Chatham County,51,3400,4,"Block Group 4, Census Tract 34, Chatham County, Georgia",674,0,0,10,19,0,0,101,261,227,56,"Block Group 4, Census Tract 34, Chatham County, Georgia",85,13,13,16,23,13,13,60,81,83,44,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,645,645,645,664,674,152.40297653119634,922.7945189639223,843.5645444418188,765.6630082412217,711.8070288639394,680.4726537381122,75687,13,51,3400,4,130510034004,1010824,0,32.0351379,-81.0961942,4452.02081901,1010822.91509,0.390280909472,390.49559645993963,2364.4367340753224,2161.4291756751654,1961.8254176896983,1823.8325564704742,1743.5458338423582,1,1,1,1,1,1
G13005100034005,2011-2015,Georgia,13,Chatham County,51,3400,5,"Block Group 5, Census Tract 34, Chatham County, Georgia",335,0,0,30,35,0,43,88,88,10,41,"Block Group 5, Census Tract 34, Chatham County, Georgia",85,13,13,41,46,13,48,58,46,15,46,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,227,270,270,305,335,111.58075067462589,324.76644310823315,353.12004185936604,320.51009647306955,326.95955392093606,338.2171201814059,75688,13,51,3400,5,130510034005,977881,610,32.0294019,-81.1028027,4443.23800755,978491.98918,0.377797869188,295.3451032279407,859.6301609806662,934.6798133571426,848.3639602360413,865.4351455810732,895.2330009386635,1,1,1,1,1,1
G13005100035011,2011-2015,Georgia,13,Chatham County,51,3501,1,"Block Group 1, Census Tract 35.01, Chatham County, Georgia",428,0,0,22,24,15,184,24,49,61,49,"Block Group 1, Census Tract 35.01, Chatham County, Georgia",81,13,13,27,36,16,89,28,40,39,36,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,183,367,382,406,428,133.3526044647968,261.81611933395004,479.9816865273605,453.46243278782435,435.23140620295095,432.1102311571395,75689,13,51,3501,1,130510035011,748297,0,32.0409767,-81.0776296,4768.34569417,748296.175295,0.288918768548,461.55743060576566,906.1928397720301,1661.303240836768,1569.5153176332592,1506.414444413787,1495.61149429221,1,1,1,1,1,1
G13005100035012,2011-2015,Georgia,13,Chatham County,51,3501,2,"Block Group 2, Census Tract 35.01, Chatham County, Georgia",508,0,0,29,19,0,124,97,114,112,13,"Block Group 2, Census Tract 35.01, Chatham County, Georgia",81,13,13,34,30,13,59,57,50,68,21,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,336,460,460,479,508,35.37926240902772,480.71156336725255,601.6119231678089,546.0542384356,513.4872994364864,512.8784986631468,75690,13,51,3501,2,130510035012,466187,0,32.0365314,-81.0858512,3210.40009679,466183.888529,0.179994605662,196.55734836556212,2670.6998334713935,3342.388628565548,3033.725574315262,2852.7927131368056,2849.4103852548087,0,1,1,1,1,1
G13005100035013,2011-2015,Georgia,13,Chatham County,51,3501,3,"Block Group 3, Census Tract 35.01, Chatham County, Georgia",394,0,0,27,53,31,55,49,108,41,30,"Block Group 3, Census Tract 35.01, Chatham County, Georgia",81,13,13,35,55,30,31,38,59,36,31,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,228,283,314,367,394,81.6444517131409,326.1971322849214,370.12211794889106,372.7413714538661,393.42346324256897,397.7837174670863,75691,13,51,3501,3,130510035013,877903,0,32.0285689,-81.0887555,4208.73903506,877902.359389,0.338959995994,240.86751439124427,962.3469912086483,1091.9345124002264,1099.6618357892123,1160.6781563967597,1173.5417812375936,1,1,1,1,1,1
G13005100035021,2011-2015,Georgia,13,Chatham County,51,3502,1,"Block Group 1, Census Tract 35.02, Chatham County, Georgia",333,0,0,6,0,36,48,34,141,0,68,"Block Group 1, Census Tract 35.02, Chatham County, Georgia",84,13,13,11,13,41,41,43,69,13,70,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,243,291,327,327,333,185.06075721645269,347.65746993524516,380.5849340039834,388.1733390618287,350.54352174474127,336.1979134937557,75692,13,51,3502,1,130510035021,958822,0,32.0368248,-81.0705378,5178.88933998,958821.394991,0.370203010311,499.88993082737744,939.099521754794,1028.0438662134643,1048.5418223253566,946.8953843737165,908.1447317549436,1,1,1,1,1,1
G13005100035022,2011-2015,Georgia,13,Chatham County,51,3502,2,"Block Group 2, Census Tract 35.02, Chatham County, Georgia",464,0,0,10,11,45,98,58,196,12,34,"Block Group 2, Census Tract 35.02, Chatham County, Georgia",97,13,13,16,17,45,57,53,86,19,36,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,300,398,443,454,464,92.53037860822634,429.2067530064755,520.5250987408433,525.8739731021104,486.68733600034415,468.45595153484277,75693,13,51,3502,2,130510035022,518038,0,32.0329052,-81.0772024,3435.77382095,518037.967185,0.200015577363,462.61586136512153,2145.8666303151276,2602.4227992810975,2629.165088215722,2433.2471621301547,2342.097339172046,1,1,1,1,1,1
G13005100035023,2011-2015,Georgia,13,Chatham County,51,3502,3,"Block Group 3, Census Tract 35.02, Chatham County, Georgia",380,0,0,0,0,29,14,86,228,10,13,"Block Group 3, Census Tract 35.02, Chatham County, Georgia",92,13,13,13,13,45,16,63,85,16,23,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,337,351,380,380,380,35.37926240902772,482.1422525439408,459.05605441717586,451.08828392506086,407.35944422936296,383.64927065353504,75694,13,51,3502,3,130510035023,658985,0,32.0288895,-81.0781617,4475.71742327,658985.299813,0.254435646739,139.04994391497254,1894.9477352067818,1804.2128149129803,1772.8973502985102,1601.03133916307,1507.8440288167733,0,1,1,1,1,1
G13005100035024,2011-2015,Georgia,13,Chatham County,51,3502,4,"Block Group 4, Census Tract 35.02, Chatham County, Georgia",345,0,0,19,0,21,58,39,115,68,25,"Block Group 4, Census Tract 35.02, Chatham County, Georgia",80,13,13,30,13,22,42,41,49,60,24,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,247,305,326,326,345,68.03704309428407,353.38022664199815,398.89486210039496,386.98626463044695,349.4715232072956,348.3131536196568,75695,13,51,3502,4,130510035024,812527,0,32.0235283,-81.0800954,4297.95446026,812528.269642,0.313718918826,216.87261752938753,1126.4230667516604,1271.5040061757852,1233.5445566325047,1113.9638135790124,1110.2714331769198,1,1,1,1,1,1
G13005100036011,2011-2015,Georgia,13,Chatham County,51,3601,1,"Block Group 1, Census Tract 36.01, Chatham County, Georgia",877,0,14,61,73,124,181,104,191,112,17,"Block Group 1, Census Tract 36.01, Chatham County, Georgia",96,13,24,41,60,64,69,61,82,62,27,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,424,605,729,802,863,46.26518930411317,606.6122109158188,791.2504641663572,865.3772604772879,859.7428270314449,871.2876857210546,75696,13,51,3601,1,130510036011,2733660,190377,32.0606642,-81.0418449,9275.72455185,2924039.62845,1.12897801235,40.97970801735178,537.3109168469439,700.8555131373611,766.5138302171009,761.5230922361948,771.7490298216211,0,1,1,1,1,1
G13005100036012,2011-2015,Georgia,13,Chatham County,51,3601,2,"Block Group 2, Census Tract 36.01, Chatham County, Georgia",343,0,35,23,0,21,19,56,127,62,0,"Block Group 2, Census Tract 36.01, Chatham County, Georgia",81,13,37,36,13,27,23,53,58,52,13,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,245,264,285,285,308,0,350.51884828862165,345.2729298180468,338.3162129437957,305.5195831720222,310.9578298981284,75697,13,51,3601,2,130510036012,548815,0,32.0605486,-81.0570135,3224.43759809,548814.518111,0.211898470109,0,1654.1830061742103,1629.4262513572623,1596.5958261509236,1441.8206182180727,1467.485016471202,0,1,1,1,1,1
G13005100036021,2011-2015,Georgia,13,Chatham County,51,3602,1,"Block Group 1, Census Tract 36.02, Chatham County, Georgia",221,0,19,27,0,0,21,38,64,41,11,"Block Group 1, Census Tract 36.02, Chatham County, Georgia",84,13,32,35,13,13,22,37,63,45,17,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,154,175,175,175,202,29.936298961484994,220.32613320999076,228.87410120514465,207.73802549180436,187.5997440529961,203.93987545266862,75698,13,51,3602,1,130510036021,1029460,14152,32.0515594,-81.0492109,6544.55115057,1043609.43564,0.402939855827,74.29470807756972,546.7965752799261,568.0105799794858,515.5559135877478,465.57753307367295,506.12981690306924,0,1,1,1,1,1
G13005100036022,2011-2015,Georgia,13,Chatham County,51,3602,2,"Block Group 2, Census Tract 36.02, Chatham County, Georgia",460,0,0,18,0,8,112,80,118,54,70,"Block Group 2, Census Tract 36.02, Chatham County, Georgia",96,13,13,20,13,14,69,69,63,33,47,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,322,434,442,442,460,190.5037206639954,460.68191489361703,567.6077709887587,524.6868986707287,473.8233535509958,464.4175381595424,75699,13,51,3602,2,130510036022,414371,0,32.0522437,-81.0575146,3155.93340733,414372.561346,0.159990140397,1190.7216294159061,2879.4394063939167,3547.767191029992,3279.495207446966,2961.5784596178814,2902.7884906353315,1,1,1,1,1,1
G13005100036023,2011-2015,Georgia,13,Chatham County,51,3602,3,"Block Group 3, Census Tract 36.02, Chatham County, Georgia",412,0,0,0,0,0,99,107,35,77,94,"Block Group 3, Census Tract 36.02, Chatham County, Georgia",113,13,13,13,13,13,77,83,26,53,58,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,313,412,412,412,412,255.81928203450812,447.80571230342275,538.8350268372549,489.07466572927655,441.6633974276251,415.95657765593796,75700,13,51,3602,3,130510036023,429666,0,32.0486466,-81.05849,3301.78243925,429666.673707,0.165895230194,1542.053269014123,2699.3284362651843,3248.044119213882,2948.0935959240446,2662.3031711709755,2507.3450102785537,1,1,1,1,1,1
G13005100036024,2011-2015,Georgia,13,Chatham County,51,3602,4,"Block Group 4, Census Tract 36.02, Chatham County, Georgia",462,0,0,12,41,93,35,48,48,113,72,"Block Group 4, Census Tract 36.02, Chatham County, Georgia",119,13,13,17,43,68,48,41,33,60,61,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,281,316,409,450,462,195.94668411153813,402.0236586493987,413.28123417614694,485.5134424351313,482.39934185056137,466.4367448471926,75701,13,51,3602,4,130510036024,546013,0,32.0446701,-81.0621705,3198.61747906,546011.11872,0.210816071553,929.4674863641806,1906.9877153475388,1960.3877025677637,2303.0191145226386,2288.2474675527014,2212.529345657257,1,1,1,1,1,1
G13005100036025,2011-2015,Georgia,13,Chatham County,51,3602,5,"Block Group 5, Census Tract 36.02, Chatham County, Georgia",540,0,0,0,0,59,201,66,118,86,10,"Block Group 5, Census Tract 36.02, Chatham County, Georgia",99,13,13,13,13,56,86,59,51,72,16,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,280,481,540,540,540,27.214817237713632,400.5929694727105,629.0768153124262,641.0201929461391,578.8792102206737,545.1858056655498,75702,13,51,3602,5,130510036025,421292,0,32.0416976,-81.0577945,3487.50836456,421293.963372,0.16266250866,167.30848098868628,2462.7246485546148,3867.3743599229338,3940.7986402448187,3558.774637065613,3351.6377569529964,0,1,1,1,1,1
G13005100037001,2011-2015,Georgia,13,Chatham County,51,3700,1,"Block Group 1, Census Tract 37, Chatham County, Georgia",461,0,171,11,0,10,32,15,87,72,63,"Block Group 1, Census Tract 37, Chatham County, Georgia",67,13,59,12,13,15,31,15,55,43,34,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,237,269,279,279,290,171.45334859759586,339.0733348751157,351.8121898524795,331.1937663555052,299.0875919473481,292.78496970927677,75703,13,51,3700,1,130510037001,1471441,0,32.0653758,-81.0671226,5784.91457952,1471443.93938,0.568127681243,301.78664806910143,596.8259355595226,619.2484567602016,582.9565734781488,526.44432197526055,515.3506498199417,1,1,1,1,1,1
G13005100037002,2011-2015,Georgia,13,Chatham County,51,3700,2,"Block Group 2, Census Tract 37, Chatham County, Georgia",291,0,7,0,6,0,44,34,106,65,29,"Block Group 2, Census Tract 37, Chatham County, Georgia",55,13,11,13,10,13,35,33,49,35,23,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,234,278,278,284,284,78.92296998936953,334.7812673450509,363.5828579144584,330.0066919241235,304.4475846345765,286.72734964632616,75704,13,51,3700,2,130510037002,280745,0,32.0659019,-81.0607148,2410.10423814,280746.697704,0.108396906001,728.0924603940397,3088.476227743644,3354.181141582622,3044.4290718139046,2808.6372191450546,2645.161750683926,1,1,1,1,1,1
G13005100038001,2011-2015,Georgia,13,Chatham County,51,3800,1,"Block Group 1, Census Tract 38, Chatham County, Georgia",544,0,0,56,31,97,86,126,128,20,0,"Block Group 1, Census Tract 38, Chatham County, Georgia",58,13,13,36,22,44,40,41,41,22,13,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,274,360,457,488,544,0,392.00883441258094,470.82672247915474,542.4930151414549,523.1352862734976,549.2242190408501,75705,13,51,3800,1,130510038001,1063931,0,32.0314411,-81.0646159,5089.17756934,1063932.28729,0.41078655272,0,954.2883811967956,1146.1590438187477,1320.6201896078826,1273.4966196181128,1337.0063245843685,0,1,1,1,1,1
G13005100038002,2011-2015,Georgia,13,Chatham County,51,3800,2,"Block Group 2, Census Tract 38, Chatham County, Georgia",312,0,16,22,7,23,70,30,122,8,14,"Block Group 2, Census Tract 38, Chatham County, Georgia",53,13,19,24,11,21,36,20,41,13,16,33281,61863,77485,91178,99683,119323,43240,59246,76809,92988,118188,174,244,267,274,296,38.100744132799086,248.9399167437558,319.115889680316,316.9488731789244,293.7275992601196,298.8425897722273,75706,13,51,3800,2,130510038002,860595,728,32.0212353,-81.06676,4166.05659246,861323.590326,0.332558897471,114.5684100547079,748.5588827629067,959.5770617087271,953.0608730941055,883.2348239479396,898.6155295943846,0,1,1,1,1,1
