GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,MSA_CMSAA,PMSAA,NECMAA,NAME,FKI001
G3600910,2000,1,2,New York,36,Saratoga,91,160,9999,9999,Saratoga County,86701
G3600930,2000,1,2,New York,36,Schenectady,93,160,9999,9999,Schenectady County,65032
G3600950,2000,1,2,New York,36,Schoharie,95,160,9999,9999,Schoharie County,15915
G3600970,2000,1,2,New York,36,Schuyler,97,9999,9999,9999,Schuyler County,9181
G3600990,2000,1,2,New York,36,Seneca,99,9999,9999,9999,Seneca County,14794
G3601010,2000,1,2,New York,36,Steuben,101,9999,9999,9999,Steuben County,46132
G3601030,2000,1,2,New York,36,Suffolk,103,5602,5380,9999,Suffolk County,522323
G3601050,2000,1,2,New York,36,Sullivan,105,9999,9999,9999,Sullivan County,44730
G3601070,2000,1,2,New York,36,Tioga,107,960,9999,9999,Tioga County,21410
G3601090,2000,1,2,New York,36,Tompkins,109,9999,9999,9999,Tompkins County,38625
G3601110,2000,1,2,New York,36,Ulster,111,9999,9999,9999,Ulster County,77656
G3601130,2000,1,2,New York,36,Warren,113,2975,9999,9999,Warren County,34852
G3601150,2000,1,2,New York,36,Washington,115,2975,9999,9999,Washington County,26794
G3601170,2000,1,2,New York,36,Wayne,117,6840,9999,9999,Wayne County,38767
G3601190,2000,1,2,New York,36,Westchester,119,5602,5600,9999,Westchester County,349445
G3601210,2000,1,2,New York,36,Wyoming,121,9999,9999,9999,Wyoming County,16940
G3601230,2000,1,2,New York,36,Yates,123,9999,9999,9999,Yates County,12064
G3700010,2000,3,5,North Carolina,37,Alamance,1,3120,9999,9999,Alamance County,55463
G3700030,2000,3,5,North Carolina,37,Alexander,3,3290,9999,9999,Alexander County,14098
G3700050,2000,3,5,North Carolina,37,Alleghany,5,9999,9999,9999,Alleghany County,6412
G3700070,2000,3,5,North Carolina,37,Anson,7,9999,9999,9999,Anson County,10221
G3700090,2000,3,5,North Carolina,37,Ashe,9,9999,9999,9999,Ashe County,13268
G3700110,2000,3,5,North Carolina,37,Avery,11,9999,9999,9999,Avery County,11911
G3700130,2000,3,5,North Carolina,37,Beaufort,13,9999,9999,9999,Beaufort County,22139
G3700150,2000,3,5,North Carolina,37,Bertie,15,9999,9999,9999,Bertie County,9050
G3700170,2000,3,5,North Carolina,37,Bladen,17,9999,9999,9999,Bladen County,15316
G3700190,2000,3,5,North Carolina,37,Brunswick,19,9200,9999,9999,Brunswick County,51431
G3700210,2000,3,5,North Carolina,37,Buncombe,21,480,9999,9999,Buncombe County,93973
G3700230,2000,3,5,North Carolina,37,Burke,23,3290,9999,9999,Burke County,37427
G3700250,2000,3,5,North Carolina,37,Cabarrus,25,1520,9999,9999,Cabarrus County,52848
G3700270,2000,3,5,North Carolina,37,Caldwell,27,3290,9999,9999,Caldwell County,33430
G3700290,2000,3,5,North Carolina,37,Camden,29,9999,9999,9999,Camden County,2973
G3700310,2000,3,5,North Carolina,37,Carteret,31,9999,9999,9999,Carteret County,40947
G3700330,2000,3,5,North Carolina,37,Caswell,33,9999,9999,9999,Caswell County,9601
G3700350,2000,3,5,North Carolina,37,Catawba,35,3290,9999,9999,Catawba County,59919
G3700370,2000,3,5,North Carolina,37,Chatham,37,6640,9999,9999,Chatham County,21358
G3700390,2000,3,5,North Carolina,37,Cherokee,39,9999,9999,9999,Cherokee County,13499
G3700410,2000,3,5,North Carolina,37,Chowan,41,9999,9999,9999,Chowan County,6443
G3700430,2000,3,5,North Carolina,37,Clay,43,9999,9999,9999,Clay County,5425
G3700450,2000,3,5,North Carolina,37,Cleveland,45,9999,9999,9999,Cleveland County,40317
G3700470,2000,3,5,North Carolina,37,Columbus,47,9999,9999,9999,Columbus County,24060
G3700490,2000,3,5,North Carolina,37,Craven,49,9999,9999,9999,Craven County,38150
G3700510,2000,3,5,North Carolina,37,Cumberland,51,2560,9999,9999,Cumberland County,118425
G3700530,2000,3,5,North Carolina,37,Currituck,53,5720,9999,9999,Currituck County,10687
G3700550,2000,3,5,North Carolina,37,Dare,55,9999,9999,9999,Dare County,26671
G3700570,2000,3,5,North Carolina,37,Davidson,57,3120,9999,9999,Davidson County,62432
G3700590,2000,3,5,North Carolina,37,Davie,59,3120,9999,9999,Davie County,14953
G3700610,2000,3,5,North Carolina,37,Duplin,61,9999,9999,9999,Duplin County,20520
G3700630,2000,3,5,North Carolina,37,Durham,63,6640,9999,9999,Durham County,95452
G3700650,2000,3,5,North Carolina,37,Edgecombe,65,6895,9999,9999,Edgecombe County,24002
G3700670,2000,3,5,North Carolina,37,Forsyth,67,3120,9999,9999,Forsyth County,133093
G3700690,2000,3,5,North Carolina,37,Franklin,69,6640,9999,9999,Franklin County,20364
G3700710,2000,3,5,North Carolina,37,Gaston,71,1520,9999,9999,Gaston County,78842
G3700730,2000,3,5,North Carolina,37,Gates,73,9999,9999,9999,Gates County,4389
G3700750,2000,3,5,North Carolina,37,Graham,75,9999,9999,9999,Graham County,5084
G3700770,2000,3,5,North Carolina,37,Granville,77,9999,9999,9999,Granville County,17896
G3700790,2000,3,5,North Carolina,37,Greene,79,9999,9999,9999,Greene County,7368
G3700810,2000,3,5,North Carolina,37,Guilford,81,3120,9999,9999,Guilford County,180391
G3700830,2000,3,5,North Carolina,37,Halifax,83,9999,9999,9999,Halifax County,25309
G3700850,2000,3,5,North Carolina,37,Harnett,85,9999,9999,9999,Harnett County,38605
G3700870,2000,3,5,North Carolina,37,Haywood,87,9999,9999,9999,Haywood County,28640
G3700890,2000,3,5,North Carolina,37,Henderson,89,9999,9999,9999,Henderson County,42996
G3700910,2000,3,5,North Carolina,37,Hertford,91,9999,9999,9999,Hertford County,9724
G3700930,2000,3,5,North Carolina,37,Hoke,93,9999,9999,9999,Hoke County,12518
G3700950,2000,3,5,North Carolina,37,Hyde,95,9999,9999,9999,Hyde County,3302
G3700970,2000,3,5,North Carolina,37,Iredell,97,9999,9999,9999,Iredell County,51918
G3700990,2000,3,5,North Carolina,37,Jackson,99,9999,9999,9999,Jackson County,19291
G3701010,2000,3,5,North Carolina,37,Johnston,101,6640,9999,9999,Johnston County,50196
G3701030,2000,3,5,North Carolina,37,Jones,103,9999,9999,9999,Jones County,4679
G3701050,2000,3,5,North Carolina,37,Lee,105,9999,9999,9999,Lee County,19909
G3701070,2000,3,5,North Carolina,37,Lenoir,107,9999,9999,9999,Lenoir County,27184
G3701090,2000,3,5,North Carolina,37,Lincoln,109,1520,9999,9999,Lincoln County,25717
G3701110,2000,3,5,North Carolina,37,McDowell,111,9999,9999,9999,McDowell County,18377
G3701130,2000,3,5,North Carolina,37,Macon,113,9999,9999,9999,Macon County,20746
G3701150,2000,3,5,North Carolina,37,Madison,115,480,9999,9999,Madison County,9722
G3701170,2000,3,5,North Carolina,37,Martin,117,9999,9999,9999,Martin County,10930
G3701190,2000,3,5,North Carolina,37,Mecklenburg,119,1520,9999,9999,Mecklenburg County,292780
G3701210,2000,3,5,North Carolina,37,Mitchell,121,9999,9999,9999,Mitchell County,7919
G3701230,2000,3,5,North Carolina,37,Montgomery,123,9999,9999,9999,Montgomery County,14145
G3701250,2000,3,5,North Carolina,37,Moore,125,9999,9999,9999,Moore County,35151
G3701270,2000,3,5,North Carolina,37,Nash,127,6895,9999,9999,Nash County,37051
G3701290,2000,3,5,North Carolina,37,New Hanover,129,9200,9999,9999,New Hanover County,79616
G3701310,2000,3,5,North Carolina,37,Northampton,131,9999,9999,9999,Northampton County,10455
G3701330,2000,3,5,North Carolina,37,Onslow,133,3605,9999,9999,Onslow County,55726
G3701350,2000,3,5,North Carolina,37,Orange,135,6640,9999,9999,Orange County,49289
G3701370,2000,3,5,North Carolina,37,Pamlico,137,9999,9999,9999,Pamlico County,6781
G3701390,2000,3,5,North Carolina,37,Pasquotank,139,9999,9999,9999,Pasquotank County,14289
G3701410,2000,3,5,North Carolina,37,Pender,141,9999,9999,9999,Pender County,20798
G3701430,2000,3,5,North Carolina,37,Perquimans,143,9999,9999,9999,Perquimans County,6043
G3701450,2000,3,5,North Carolina,37,Person,145,9999,9999,9999,Person County,15504
G3701470,2000,3,5,North Carolina,37,Pitt,147,3150,9999,9999,Pitt County,58408
G3701490,2000,3,5,North Carolina,37,Polk,149,9999,9999,9999,Polk County,9192
G3701510,2000,3,5,North Carolina,37,Randolph,151,3120,9999,9999,Randolph County,54422
G3701530,2000,3,5,North Carolina,37,Richmond,153,9999,9999,9999,Richmond County,19886
G3701550,2000,3,5,North Carolina,37,Robeson,155,9999,9999,9999,Robeson County,47779
G3701570,2000,3,5,North Carolina,37,Rockingham,157,9999,9999,9999,Rockingham County,40208
G3701590,2000,3,5,North Carolina,37,Rowan,159,1520,9999,9999,Rowan County,53980
G3701610,2000,3,5,North Carolina,37,Rutherford,161,9999,9999,9999,Rutherford County,29535
G3701630,2000,3,5,North Carolina,37,Sampson,163,9999,9999,9999,Sampson County,25142
G3701650,2000,3,5,North Carolina,37,Scotland,165,9999,9999,9999,Scotland County,14693
G3701670,2000,3,5,North Carolina,37,Stanly,167,9999,9999,9999,Stanly County,24582
G3701690,2000,3,5,North Carolina,37,Stokes,169,3120,9999,9999,Stokes County,19262
G3701710,2000,3,5,North Carolina,37,Surry,171,9999,9999,9999,Surry County,31033
G3701730,2000,3,5,North Carolina,37,Swain,173,9999,9999,9999,Swain County,7105
G3701750,2000,3,5,North Carolina,37,Transylvania,175,9999,9999,9999,Transylvania County,15553
G3701770,2000,3,5,North Carolina,37,Tyrrell,177,9999,9999,9999,Tyrrell County,2032
G3701790,2000,3,5,North Carolina,37,Union,179,1520,9999,9999,Union County,45695
G3701810,2000,3,5,North Carolina,37,Vance,181,9999,9999,9999,Vance County,18196
G3701830,2000,3,5,North Carolina,37,Wake,183,6640,9999,9999,Wake County,258953
G3701850,2000,3,5,North Carolina,37,Warren,185,9999,9999,9999,Warren County,10548
G3701870,2000,3,5,North Carolina,37,Washington,187,9999,9999,9999,Washington County,6174
G3701890,2000,3,5,North Carolina,37,Watauga,189,9999,9999,9999,Watauga County,23155
G3701910,2000,3,5,North Carolina,37,Wayne,191,2980,9999,9999,Wayne County,47313
G3701930,2000,3,5,North Carolina,37,Wilkes,193,9999,9999,9999,Wilkes County,29261
G3701950,2000,3,5,North Carolina,37,Wilson,195,9999,9999,9999,Wilson County,30729
G3701970,2000,3,5,North Carolina,37,Yadkin,197,3120,9999,9999,Yadkin County,15821
G3701990,2000,3,5,North Carolina,37,Yancey,199,9999,9999,9999,Yancey County,9729
G3800010,2000,2,4,North Dakota,38,Adams,1,9999,9999,9999,Adams County,1416
G3800030,2000,2,4,North Dakota,38,Barnes,3,9999,9999,9999,Barnes County,5599
G3800050,2000,2,4,North Dakota,38,Benson,5,9999,9999,9999,Benson County,2932
G3800070,2000,2,4,North Dakota,38,Billings,7,9999,9999,9999,Billings County,529
G3800090,2000,2,4,North Dakota,38,Bottineau,9,9999,9999,9999,Bottineau County,4409
G3800110,2000,2,4,North Dakota,38,Bowman,11,9999,9999,9999,Bowman County,1596
G3800130,2000,2,4,North Dakota,38,Burke,13,9999,9999,9999,Burke County,1412
G3800150,2000,2,4,North Dakota,38,Burleigh,15,1010,9999,9999,Burleigh County,29003
G3800170,2000,2,4,North Dakota,38,Cass,17,2520,9999,9999,Cass County,53790
G3800190,2000,2,4,North Dakota,38,Cavalier,19,9999,9999,9999,Cavalier County,2725
G3800210,2000,2,4,North Dakota,38,Dickey,21,9999,9999,9999,Dickey County,2656
G3800230,2000,2,4,North Dakota,38,Divide,23,9999,9999,9999,Divide County,1469
G3800250,2000,2,4,North Dakota,38,Dunn,25,9999,9999,9999,Dunn County,1965
G3800270,2000,2,4,North Dakota,38,Eddy,27,9999,9999,9999,Eddy County,1418
G3800290,2000,2,4,North Dakota,38,Emmons,29,9999,9999,9999,Emmons County,2168
G3800310,2000,2,4,North Dakota,38,Foster,31,9999,9999,9999,Foster County,1793
G3800330,2000,2,4,North Dakota,38,Golden Valley,33,9999,9999,9999,Golden Valley County,973
G3800350,2000,2,4,North Dakota,38,Grand Forks,35,2985,9999,9999,Grand Forks County,27373
G3800370,2000,2,4,North Dakota,38,Grant,37,9999,9999,9999,Grant County,1722
G3800390,2000,2,4,North Dakota,38,Griggs,39,9999,9999,9999,Griggs County,1521
G3800410,2000,2,4,North Dakota,38,Hettinger,41,9999,9999,9999,Hettinger County,1419
G3800430,2000,2,4,North Dakota,38,Kidder,43,9999,9999,9999,Kidder County,1610
G3800450,2000,2,4,North Dakota,38,Lamoure,45,9999,9999,9999,LaMoure County,2271
G3800470,2000,2,4,North Dakota,38,Logan,47,9999,9999,9999,Logan County,1193
G3800490,2000,2,4,North Dakota,38,McHenry,49,9999,9999,9999,McHenry County,2983
G3800510,2000,2,4,North Dakota,38,McIntosh,51,9999,9999,9999,McIntosh County,1853
G3800530,2000,2,4,North Dakota,38,McKenzie,53,9999,9999,9999,McKenzie County,2719
G3800550,2000,2,4,North Dakota,38,McLean,55,9999,9999,9999,McLean County,5264
G3800570,2000,2,4,North Dakota,38,Mercer,57,9999,9999,9999,Mercer County,4402
G3800590,2000,2,4,North Dakota,38,Morton,59,1010,9999,9999,Morton County,10587
G3800610,2000,2,4,North Dakota,38,Mountrail,61,9999,9999,9999,Mountrail County,3438
G3800630,2000,2,4,North Dakota,38,Nelson,63,9999,9999,9999,Nelson County,2014
G3800650,2000,2,4,North Dakota,38,Oliver,65,9999,9999,9999,Oliver County,903
G3800670,2000,2,4,North Dakota,38,Pembina,67,9999,9999,9999,Pembina County,4115
G3800690,2000,2,4,North Dakota,38,Pierce,69,9999,9999,9999,Pierce County,2269
G3800710,2000,2,4,North Dakota,38,Ramsey,71,9999,9999,9999,Ramsey County,5729
G3800730,2000,2,4,North Dakota,38,Ransom,73,9999,9999,9999,Ransom County,2604
G3800750,2000,2,4,North Dakota,38,Renville,75,9999,9999,9999,Renville County,1413
G3800770,2000,2,4,North Dakota,38,Richland,77,9999,9999,9999,Richland County,7575
G3800790,2000,2,4,North Dakota,38,Rolette,79,9999,9999,9999,Rolette County,5027
G3800810,2000,2,4,North Dakota,38,Sargent,81,9999,9999,9999,Sargent County,2016
G3800830,2000,2,4,North Dakota,38,Sheridan,83,9999,9999,9999,Sheridan County,924
G3800850,2000,2,4,North Dakota,38,Sioux,85,9999,9999,9999,Sioux County,1216
G3800870,2000,2,4,North Dakota,38,Slope,87,9999,9999,9999,Slope County,451
G3800890,2000,2,4,North Dakota,38,Stark,89,9999,9999,9999,Stark County,9722
G3800910,2000,2,4,North Dakota,38,Steele,91,9999,9999,9999,Steele County,1231
G3800930,2000,2,4,North Dakota,38,Stutsman,93,9999,9999,9999,Stutsman County,9817
G3800950,2000,2,4,North Dakota,38,Towner,95,9999,9999,9999,Towner County,1558
G3800970,2000,2,4,North Dakota,38,Traill,97,9999,9999,9999,Traill County,3708
G3800990,2000,2,4,North Dakota,38,Walsh,99,9999,9999,9999,Walsh County,5757
G3801010,2000,2,4,North Dakota,38,Ward,101,9999,9999,9999,Ward County,25097
G3801030,2000,2,4,North Dakota,38,Wells,103,9999,9999,9999,Wells County,2643
G3801050,2000,2,4,North Dakota,38,Williams,105,9999,9999,9999,Williams County,9680
G3900010,2000,2,3,Ohio,39,Adams,1,9999,9999,9999,Adams County,11822
G3900030,2000,2,3,Ohio,39,Allen,3,4320,9999,9999,Allen County,44245
G3900050,2000,2,3,Ohio,39,Ashland,5,9999,9999,9999,Ashland County,20832
G3900070,2000,2,3,Ohio,39,Ashtabula,7,1692,1680,9999,Ashtabula County,43792
G3900090,2000,2,3,Ohio,39,Athens,9,9999,9999,9999,Athens County,24901
G3900110,2000,2,3,Ohio,39,Auglaize,11,4320,9999,9999,Auglaize County,18470
G3900130,2000,2,3,Ohio,39,Belmont,13,9000,9999,9999,Belmont County,31236
G3900150,2000,2,3,Ohio,39,Brown,15,1642,1640,9999,Brown County,17193
G3900170,2000,2,3,Ohio,39,Butler,17,1642,3200,9999,Butler County,129793
G3900190,2000,2,3,Ohio,39,Carroll,19,1320,9999,9999,Carroll County,13016
G3900210,2000,2,3,Ohio,39,Champaign,21,9999,9999,9999,Champaign County,15890
G3900230,2000,2,3,Ohio,39,Clark,23,2000,9999,9999,Clark County,61056
G3900250,2000,2,3,Ohio,39,Clermont,25,1642,1640,9999,Clermont County,69226
G3900270,2000,2,3,Ohio,39,Clinton,27,9999,9999,9999,Clinton County,16577
G3900290,2000,2,3,Ohio,39,Columbiana,29,9320,9999,9999,Columbiana County,46083
G3900310,2000,2,3,Ohio,39,Coshocton,31,9999,9999,9999,Coshocton County,16107
G3900330,2000,2,3,Ohio,39,Crawford,33,4800,9999,9999,Crawford County,20178
G3900350,2000,2,3,Ohio,39,Cuyahoga,35,1692,1680,9999,Cuyahoga County,616903
G3900370,2000,2,3,Ohio,39,Darke,37,9999,9999,9999,Darke County,21583
G3900390,2000,2,3,Ohio,39,Defiance,39,9999,9999,9999,Defiance County,16040
G3900410,2000,2,3,Ohio,39,Delaware,41,1840,9999,9999,Delaware County,42374
G3900430,2000,2,3,Ohio,39,Erie,43,9999,9999,9999,Erie County,35909
G3900450,2000,2,3,Ohio,39,Fairfield,45,1840,9999,9999,Fairfield County,47922
G3900470,2000,2,3,Ohio,39,Fayette,47,9999,9999,9999,Fayette County,11904
G3900490,2000,2,3,Ohio,39,Franklin,49,1840,9999,9999,Franklin County,471016
G3900510,2000,2,3,Ohio,39,Fulton,51,8400,9999,9999,Fulton County,16232
G3900530,2000,2,3,Ohio,39,Gallia,53,9999,9999,9999,Gallia County,13498
G3900550,2000,2,3,Ohio,39,Geauga,55,1692,1680,9999,Geauga County,32805
G3900570,2000,2,3,Ohio,39,Greene,57,2000,9999,9999,Greene County,58224
G3900590,2000,2,3,Ohio,39,Guernsey,59,9999,9999,9999,Guernsey County,18771
G3900610,2000,2,3,Ohio,39,Hamilton,61,1642,1640,9999,Hamilton County,373393
G3900630,2000,2,3,Ohio,39,Hancock,63,9999,9999,9999,Hancock County,29785
G3900650,2000,2,3,Ohio,39,Hardin,65,9999,9999,9999,Hardin County,12907
G3900670,2000,2,3,Ohio,39,Harrison,67,9999,9999,9999,Harrison County,7680
G3900690,2000,2,3,Ohio,39,Henry,69,9999,9999,9999,Henry County,11622
G3900710,2000,2,3,Ohio,39,Highland,71,9999,9999,9999,Highland County,17583
G3900730,2000,2,3,Ohio,39,Hocking,73,9999,9999,9999,Hocking County,12141
G3900750,2000,2,3,Ohio,39,Holmes,75,9999,9999,9999,Holmes County,12280
G3900770,2000,2,3,Ohio,39,Huron,77,9999,9999,9999,Huron County,23594
G3900790,2000,2,3,Ohio,39,Jackson,79,9999,9999,9999,Jackson County,13909
G3900810,2000,2,3,Ohio,39,Jefferson,81,8080,9999,9999,Jefferson County,33291
G3900830,2000,2,3,Ohio,39,Knox,83,9999,9999,9999,Knox County,21793
G3900850,2000,2,3,Ohio,39,Lake,85,1692,1680,9999,Lake County,93487
G3900870,2000,2,3,Ohio,39,Lawrence,87,3400,9999,9999,Lawrence County,27189
G3900890,2000,2,3,Ohio,39,Licking,89,1840,9999,9999,Licking County,58760
G3900910,2000,2,3,Ohio,39,Logan,91,9999,9999,9999,Logan County,21571
G3900930,2000,2,3,Ohio,39,Lorain,93,1692,1680,9999,Lorain County,111368
G3900950,2000,2,3,Ohio,39,Lucas,95,8400,9999,9999,Lucas County,196259
G3900970,2000,2,3,Ohio,39,Madison,97,1840,9999,9999,Madison County,14399
G3900990,2000,2,3,Ohio,39,Mahoning,99,9320,9999,9999,Mahoning County,111762
G3901010,2000,2,3,Ohio,39,Marion,101,9999,9999,9999,Marion County,26298
G3901030,2000,2,3,Ohio,39,Medina,103,1692,1680,9999,Medina County,56793
G3901050,2000,2,3,Ohio,39,Meigs,105,9999,9999,9999,Meigs County,10782
G3901070,2000,2,3,Ohio,39,Mercer,107,9999,9999,9999,Mercer County,15875
G3901090,2000,2,3,Ohio,39,Miami,109,2000,9999,9999,Miami County,40554
G3901110,2000,2,3,Ohio,39,Monroe,111,9999,9999,9999,Monroe County,7212
G3901130,2000,2,3,Ohio,39,Montgomery,113,2000,9999,9999,Montgomery County,248443
G3901150,2000,2,3,Ohio,39,Morgan,115,9999,9999,9999,Morgan County,7771
G3901170,2000,2,3,Ohio,39,Morrow,117,9999,9999,9999,Morrow County,12132
G3901190,2000,2,3,Ohio,39,Muskingum,119,9999,9999,9999,Muskingum County,35163
G3901210,2000,2,3,Ohio,39,Noble,121,9999,9999,9999,Noble County,5480
G3901230,2000,2,3,Ohio,39,Ottawa,123,9999,9999,9999,Ottawa County,25532
G3901250,2000,2,3,Ohio,39,Paulding,125,9999,9999,9999,Paulding County,8478
G3901270,2000,2,3,Ohio,39,Perry,127,9999,9999,9999,Perry County,13655
G3901290,2000,2,3,Ohio,39,Pickaway,129,1840,9999,9999,Pickaway County,18596
G3901310,2000,2,3,Ohio,39,Pike,131,9999,9999,9999,Pike County,11602
G3901330,2000,2,3,Ohio,39,Portage,133,1692,80,9999,Portage County,60096
G3901350,2000,2,3,Ohio,39,Preble,135,9999,9999,9999,Preble County,17186
G3901370,2000,2,3,Ohio,39,Putnam,137,9999,9999,9999,Putnam County,12753
G3901390,2000,2,3,Ohio,39,Richland,139,4800,9999,9999,Richland County,53062
G3901410,2000,2,3,Ohio,39,Ross,141,9999,9999,9999,Ross County,29461
G3901430,2000,2,3,Ohio,39,Sandusky,143,9999,9999,9999,Sandusky County,25253
G3901450,2000,2,3,Ohio,39,Scioto,145,9999,9999,9999,Scioto County,34054
G3901470,2000,2,3,Ohio,39,Seneca,147,9999,9999,9999,Seneca County,23692
G3901490,2000,2,3,Ohio,39,Shelby,149,9999,9999,9999,Shelby County,18682
G3901510,2000,2,3,Ohio,39,Stark,151,1320,9999,9999,Stark County,157024
G3901530,2000,2,3,Ohio,39,Summit,153,1692,80,9999,Summit County,230880
G3901550,2000,2,3,Ohio,39,Trumbull,155,9320,9999,9999,Trumbull County,95117
G3901570,2000,2,3,Ohio,39,Tuscarawas,157,9999,9999,9999,Tuscarawas County,38113
G3901590,2000,2,3,Ohio,39,Union,159,9999,9999,9999,Union County,15217
G3901610,2000,2,3,Ohio,39,Van Wert,161,9999,9999,9999,Van Wert County,12363
G3901630,2000,2,3,Ohio,39,Vinton,163,9999,9999,9999,Vinton County,5653
G3901650,2000,2,3,Ohio,39,Warren,165,1642,1640,9999,Warren County,58692
G3901670,2000,2,3,Ohio,39,Washington,167,6020,9999,9999,Washington County,27760
G3901690,2000,2,3,Ohio,39,Wayne,169,9999,9999,9999,Wayne County,42324
G3901710,2000,2,3,Ohio,39,Williams,171,9999,9999,9999,Williams County,16140
G3901730,2000,2,3,Ohio,39,Wood,173,8400,9999,9999,Wood County,47468
G3901750,2000,2,3,Ohio,39,Wyandot,175,9999,9999,9999,Wyandot County,9324
G4000010,2000,3,7,Oklahoma,40,Adair,1,9999,9999,9999,Adair County,8348
