GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,CBV001
G4200830,1970,Pennsylvania,42,McKean,83,Mc Kean,18961
G4200850,1970,Pennsylvania,42,Mercer,85,Mercer,40287
G4200870,1970,Pennsylvania,42,Mifflin,87,Mifflin,15806
G4200890,1970,Pennsylvania,42,Monroe,89,Monroe,21047
G4200910,1970,Pennsylvania,42,Montgomery,91,Montgomery,193592
G4200930,1970,Pennsylvania,42,Montour,93,Montour,4676
G4200950,1970,Pennsylvania,42,Northampton,95,Northampton,70494
G4200970,1970,Pennsylvania,42,Northumberland,97,Northumberland,36245
G4200990,1970,Pennsylvania,42,Perry,99,Perry,9313
G4201010,1970,Pennsylvania,42,Philadelphia,101,Philadelphia,673524
G4201030,1970,Pennsylvania,42,Pike,103,Pike,10139
G4201050,1970,Pennsylvania,42,Potter,105,Potter,7911
G4201070,1970,Pennsylvania,42,Schuylkill,107,Schuylkill,57880
G4201090,1970,Pennsylvania,42,Snyder,109,Snyder,8819
G4201110,1970,Pennsylvania,42,Somerset,111,Somerset,26055
G4201130,1970,Pennsylvania,42,Sullivan,113,Sullivan,3538
G4201150,1970,Pennsylvania,42,Susquehanna,115,Susquehanna,13196
G4201170,1970,Pennsylvania,42,Tioga,117,Tioga,13357
G4201190,1970,Pennsylvania,42,Union,119,Union,8712
G4201210,1970,Pennsylvania,42,Venango,121,Venango,21457
G4201230,1970,Pennsylvania,42,Warren,123,Warren,18423
G4201250,1970,Pennsylvania,42,Washington,125,Washington,69153
G4201270,1970,Pennsylvania,42,Wayne,127,Wayne,12580
G4201290,1970,Pennsylvania,42,Westmoreland,129,Westmoreland,120952
G4201310,1970,Pennsylvania,42,Wyoming,131,Wyoming,7801
G4201330,1970,Pennsylvania,42,York,133,York,90508
G4400010,1970,Rhode Island,44,Bristol,1,Bristol,14106
G4400030,1970,Rhode Island,44,Kent,3,Kent,45116
G4400050,1970,Rhode Island,44,Newport,5,Newport,27668
G4400070,1970,Rhode Island,44,Providence,7,Providence,199433
G4400090,1970,Rhode Island,44,Washington,9,Washington,30154
G4500010,1970,South Carolina,45,Abbeville,1,Abbeville,7099
G4500030,1970,South Carolina,45,Aiken,3,Aiken,29400
G4500050,1970,South Carolina,45,Allendale,5,Allendale,3022
G4500070,1970,South Carolina,45,Anderson,7,Anderson,35981
G4500090,1970,South Carolina,45,Bamberg,9,Bamberg,4852
G4500110,1970,South Carolina,45,Barnwell,11,Barnwell,5384
G4500130,1970,South Carolina,45,Beaufort,13,Beaufort,14097
G4500150,1970,South Carolina,45,Berkeley,15,Berkeley,16240
G4500170,1970,South Carolina,45,Calhoun,17,Calhoun,3246
G4500190,1970,South Carolina,45,Charleston,19,Charleston,77067
G4500210,1970,South Carolina,45,Cherokee,21,Cherokee,11643
G4500230,1970,South Carolina,45,Chester,23,Chester,9326
G4500250,1970,South Carolina,45,Chesterfield,25,Chesterfield,10287
G4500270,1970,South Carolina,45,Clarendon,27,Clarendon,7567
G4500290,1970,South Carolina,45,Colleton,29,Colleton,8581
G4500310,1970,South Carolina,45,Darlington,31,Darlington,16116
G4500330,1970,South Carolina,45,Dillon,33,Dillon,8439
G4500350,1970,South Carolina,45,Dorchester,35,Dorchester,9726
G4500370,1970,South Carolina,45,Edgefield,37,Edgefield,4552
G4500390,1970,South Carolina,45,Fairfield,39,Fairfield,5892
G4500410,1970,South Carolina,45,Florence,41,Florence,27578
G4500430,1970,South Carolina,45,Georgetown,43,Georgetown,10813
G4500450,1970,South Carolina,45,Greenville,45,Greenville,79736
G4500470,1970,South Carolina,45,Greenwood,47,Greenwood,16524
G4500490,1970,South Carolina,45,Hampton,49,Hampton,5080
G4500510,1970,South Carolina,45,Horry,51,Horry,29109
G4500530,1970,South Carolina,45,Jasper,53,Jasper,3668
G4500550,1970,South Carolina,45,Kershaw,55,Kershaw,11494
G4500570,1970,South Carolina,45,Lancaster,57,Lancaster,13499
G4500590,1970,South Carolina,45,Laurens,59,Laurens,15810
G4500610,1970,South Carolina,45,Lee,61,Lee,5178
G4500630,1970,South Carolina,45,Lexington,63,Lexington,29678
G4500650,1970,South Carolina,45,McCormick,65,Mc Cormick,2363
G4500670,1970,South Carolina,45,Marion,67,Marion,9604
G4500690,1970,South Carolina,45,Marlboro,69,Marlboro,8147
G4500710,1970,South Carolina,45,Newberry,71,Newberry,9896
G4500730,1970,South Carolina,45,Oconee,73,Oconee,14032
G4500750,1970,South Carolina,45,Orangeburg,75,Orangeburg,20857
G4500770,1970,South Carolina,45,Pickens,77,Pickens,18673
G4500790,1970,South Carolina,45,Richland,79,Richland,65020
G4500810,1970,South Carolina,45,Saluda,81,Saluda,4656
G4500830,1970,South Carolina,45,Spartanburg,83,Spartanburg,56801
G4500850,1970,South Carolina,45,Sumter,85,Sumter,22723
G4500870,1970,South Carolina,45,Union,87,Union,9499
G4500890,1970,South Carolina,45,Williamsburg,89,Williamsburg,9839
G4500910,1970,South Carolina,45,York,91,York,26329
G4600030,1970,South Dakota,46,Aurora,3,Aurora,1496
G4600050,1970,South Dakota,46,Beadle,5,Beadle,7347
G4600070,1970,South Dakota,46,Bennett,7,Bennett,1017
G4600090,1970,South Dakota,46,Bon Homme,9,Bon Homme,2959
G4600110,1970,South Dakota,46,Brookings,11,Brookings,6889
G4600130,1970,South Dakota,46,Brown,13,Brown,12068
G4600150,1970,South Dakota,46,Brule,15,Brule,2070
G4600170,1970,South Dakota,46,Buffalo,17,Buffalo,489
G4600190,1970,South Dakota,46,Butte,19,Butte,2836
G4600210,1970,South Dakota,46,Campbell,21,Campbell,965
G4600230,1970,South Dakota,46,Charles Mix,23,Charles Mix,3408
G4600250,1970,South Dakota,46,Clark,25,Clark,2050
G4600270,1970,South Dakota,46,Clay,27,Clay,3920
G4600290,1970,South Dakota,46,Codington,29,Codington,6763
G4600310,1970,South Dakota,46,Corson,31,Corson,1452
G4600330,1970,South Dakota,46,Custer,33,Custer,1901
G4600350,1970,South Dakota,46,Davison,35,Davison,5847
G4600370,1970,South Dakota,46,Day,37,Day,3684
G4600390,1970,South Dakota,46,Deuel,39,Deuel,2188
G4600410,1970,South Dakota,46,Dewey,41,Dewey,1554
G4600430,1970,South Dakota,46,Douglas,43,Douglas,1527
G4600450,1970,South Dakota,46,Edmunds,45,Edmunds,1939
G4600470,1970,South Dakota,46,Fall River,47,Fall River,3203
G4600490,1970,South Dakota,46,Faulk,49,Faulk,1387
G4600510,1970,South Dakota,46,Grant,51,Grant,2999
G4600530,1970,South Dakota,46,Gregory,53,Gregory,2507
G4600550,1970,South Dakota,46,Haakon,55,Haakon,1025
G4600570,1970,South Dakota,46,Hamlin,57,Hamlin,2107
G4600590,1970,South Dakota,46,Hand,59,Hand,2054
G4600610,1970,South Dakota,46,Hanson,61,Hanson,1278
G4600630,1970,South Dakota,46,Harding,63,Harding,629
G4600650,1970,South Dakota,46,Hughes,65,Hughes,3773
G4600670,1970,South Dakota,46,Hutchinson,67,Hutchinson,3604
G4600690,1970,South Dakota,46,Hyde,69,Hyde,879
G4600710,1970,South Dakota,46,Jackson,71,Jackson,589
G4600730,1970,South Dakota,46,Jerauld,73,Jerauld,1246
G4600750,1970,South Dakota,46,Jones,75,Jones,741
G4600770,1970,South Dakota,46,Kingsbury,77,Kingsbury,2759
G4600790,1970,South Dakota,46,Lake,79,Lake,4221
G4600810,1970,South Dakota,46,Lawrence,81,Lawrence,6156
G4600830,1970,South Dakota,46,Lincoln,83,Lincoln,4077
G4600850,1970,South Dakota,46,Lyman,85,Lyman,1343
G4600870,1970,South Dakota,46,McCook,87,Mc Cook,2439
G4600890,1970,South Dakota,46,McPherson,89,Mc Pherson,1747
G4600910,1970,South Dakota,46,Marshall,91,Marshall,2374
G4600930,1970,South Dakota,46,Meade,93,Meade,4550
G4600950,1970,South Dakota,46,Mellette,95,Mellette,850
G4600970,1970,South Dakota,46,Miner,97,Miner,1614
G4600990,1970,South Dakota,46,Minnehaha,99,Minnehaha,30386
G4601010,1970,South Dakota,46,Moody,101,Moody,2484
G4601030,1970,South Dakota,46,Pennington,103,Pennington,20021
G4601050,1970,South Dakota,46,Perkins,105,Perkins,1720
G4601070,1970,South Dakota,46,Potter,107,Potter,1496
G4601090,1970,South Dakota,46,Roberts,109,Roberts,4296
G4601110,1970,South Dakota,46,Sanborn,111,Sanborn,1426
G4601130,1970,South Dakota,46,Shannon,113,Shannon,2174
G4601150,1970,South Dakota,46,Spink,115,Spink,3562
G4601170,1970,South Dakota,46,Stanley,117,Stanley,815
G4601190,1970,South Dakota,46,Sully,119,Sully,783
G4601210,1970,South Dakota,46,Todd,121,Todd,1805
G4601230,1970,South Dakota,46,Tripp,123,Tripp,2920
G4601250,1970,South Dakota,46,Turner,125,Turner,3748
G4601270,1970,South Dakota,46,Union,127,Union,3533
G4601290,1970,South Dakota,46,Walworth,129,Walworth,2657
G4601310,1970,South Dakota,46,Washabaugh,131,Washabaugh,434
G4601350,1970,South Dakota,46,Yankton,135,Yankton,5837
G4601370,1970,South Dakota,46,Ziebach,137,Ziebach,636
G4700010,1970,Tennessee,47,Anderson,1,Anderson,20443
G4700030,1970,Tennessee,47,Bedford,3,Bedford,8807
G4700050,1970,Tennessee,47,Benton,5,Benton,4621
G4700070,1970,Tennessee,47,Bledsoe,7,Bledsoe,2348
G4700090,1970,Tennessee,47,Blount,9,Blount,21783
G4700110,1970,Tennessee,47,Bradley,11,Bradley,16409
G4700130,1970,Tennessee,47,Campbell,13,Campbell,8916
G4700150,1970,Tennessee,47,Cannon,15,Cannon,3065
G4700170,1970,Tennessee,47,Carroll,17,Carroll,9379
G4700190,1970,Tennessee,47,Carter,19,Carter,14445
G4700210,1970,Tennessee,47,Cheatham,21,Cheatham,4220
G4700230,1970,Tennessee,47,Chester,23,Chester,3235
G4700250,1970,Tennessee,47,Claiborne,25,Claiborne,6541
G4700270,1970,Tennessee,47,Clay,27,Clay,2380
G4700290,1970,Tennessee,47,Cocke,29,Cocke,8161
G4700310,1970,Tennessee,47,Coffee,31,Coffee,11087
G4700330,1970,Tennessee,47,Crockett,33,Crockett,5022
G4700350,1970,Tennessee,47,Cumberland,35,Cumberland,6755
G4700370,1970,Tennessee,47,Davidson,37,Davidson,147269
G4700390,1970,Tennessee,47,Decatur,39,Decatur,3794
G4700410,1970,Tennessee,47,DeKalb,41,De Kalb,4354
G4700430,1970,Tennessee,47,Dickson,43,Dickson,7544
G4700450,1970,Tennessee,47,Dyer,45,Dyer,10627
G4700470,1970,Tennessee,47,Fayette,47,Fayette,5961
G4700490,1970,Tennessee,47,Fentress,49,Fentress,4013
G4700510,1970,Tennessee,47,Franklin,51,Franklin,8742
G4700530,1970,Tennessee,47,Gibson,53,Gibson,17061
G4700550,1970,Tennessee,47,Giles,55,Giles,7946
G4700570,1970,Tennessee,47,Grainger,57,Grainger,4948
G4700590,1970,Tennessee,47,Greene,59,Greene,16002
G4700610,1970,Tennessee,47,Grundy,61,Grundy,3573
G4700630,1970,Tennessee,47,Hamblen,63,Hamblen,12720
G4700650,1970,Tennessee,47,Hamilton,65,Hamilton,87114
G4700670,1970,Tennessee,47,Hancock,67,Hancock,2304
G4700690,1970,Tennessee,47,Hardeman,69,Hardeman,6462
G4700710,1970,Tennessee,47,Hardin,71,Hardin,6474
G4700730,1970,Tennessee,47,Hawkins,73,Hawkins,10965
G4700750,1970,Tennessee,47,Haywood,75,Haywood,6076
G4700770,1970,Tennessee,47,Henderson,77,Henderson,6136
G4700790,1970,Tennessee,47,Henry,79,Henry,9269
G4700810,1970,Tennessee,47,Hickman,81,Hickman,4225
G4700830,1970,Tennessee,47,Houston,83,Houston,2113
G4700850,1970,Tennessee,47,Humphreys,85,Humphreys,4798
G4700870,1970,Tennessee,47,Jackson,87,Jackson,2912
G4700890,1970,Tennessee,47,Jefferson,89,Jefferson,8261
G4700910,1970,Tennessee,47,Johnson,91,Johnson,4078
G4700930,1970,Tennessee,47,Knox,93,Knox,92757
G4700950,1970,Tennessee,47,Lake,95,Lake,2751
G4700970,1970,Tennessee,47,Lauderdale,97,Lauderdale,6844
G4700990,1970,Tennessee,47,Lawrence,99,Lawrence,9538
G4701010,1970,Tennessee,47,Lewis,101,Lewis,2389
G4701030,1970,Tennessee,47,Lincoln,103,Lincoln,8383
G4701050,1970,Tennessee,47,Loudon,105,Loudon,8437
G4701070,1970,Tennessee,47,McMinn,107,Mc Minn,12053
G4701090,1970,Tennessee,47,McNairy,109,Mc Nairy,6440
G4701110,1970,Tennessee,47,Macon,111,Macon,4414
G4701130,1970,Tennessee,47,Madison,113,Madison,21777
G4701150,1970,Tennessee,47,Marion,115,Marion,6529
G4701170,1970,Tennessee,47,Marshall,117,Marshall,6115
G4701190,1970,Tennessee,47,Maury,119,Maury,14630
G4701210,1970,Tennessee,47,Meigs,121,Meigs,1839
G4701230,1970,Tennessee,47,Monroe,123,Monroe,7728
G4701250,1970,Tennessee,47,Montgomery,125,Montgomery,18773
G4701270,1970,Tennessee,47,Moore,127,Moore,1233
G4701290,1970,Tennessee,47,Morgan,129,Morgan,4164
G4701310,1970,Tennessee,47,Obion,131,Obion,10899
G4701330,1970,Tennessee,47,Overton,133,Overton,5111
G4701350,1970,Tennessee,47,Perry,135,Perry,2140
G4701370,1970,Tennessee,47,Pickett,137,Pickett,1377
G4701390,1970,Tennessee,47,Polk,139,Polk,3950
G4701410,1970,Tennessee,47,Putnam,141,Putnam,11917
G4701430,1970,Tennessee,47,Rhea,143,Rhea,5897
G4701450,1970,Tennessee,47,Roane,145,Roane,13238
G4701470,1970,Tennessee,47,Robertson,147,Robertson,9853
G4701490,1970,Tennessee,47,Rutherford,149,Rutherford,19035
G4701510,1970,Tennessee,47,Scott,151,Scott,4646
G4701530,1970,Tennessee,47,Sequatchie,153,Sequatchie,2004
G4701550,1970,Tennessee,47,Sevier,155,Sevier,10254
G4701570,1970,Tennessee,47,Shelby,157,Shelby,222628
G4701590,1970,Tennessee,47,Smith,159,Smith,4477
G4701610,1970,Tennessee,47,Stewart,161,Stewart,2747
G4701630,1970,Tennessee,47,Sullivan,163,Sullivan,42071
G4701650,1970,Tennessee,47,Sumner,165,Sumner,18588
G4701670,1970,Tennessee,47,Tipton,167,Tipton,8509
G4701690,1970,Tennessee,47,Trousdale,169,Trousdale,1813
G4701710,1970,Tennessee,47,Unicoi,171,Unicoi,5194
G4701730,1970,Tennessee,47,Union,173,Union,3119
G4701750,1970,Tennessee,47,Van Buren,175,Van Buren,1296
G4701770,1970,Tennessee,47,Warren,177,Warren,9461
G4701790,1970,Tennessee,47,Washington,179,Washington,24216
G4701810,1970,Tennessee,47,Wayne,181,Wayne,4175
G4701830,1970,Tennessee,47,Weakley,183,Weakley,10113
G4701850,1970,Tennessee,47,White,185,White,6022
G4701870,1970,Tennessee,47,Williamson,187,Williamson,11037
G4701890,1970,Tennessee,47,Wilson,189,Wilson,12849
G4800010,1970,Texas,48,Anderson,1,Anderson,10656
G4800030,1970,Texas,48,Andrews,3,Andrews,3704
G4800050,1970,Texas,48,Angelina,5,Angelina,17237
G4800070,1970,Texas,48,Aransas,7,Aransas,4170
G4800090,1970,Texas,48,Archer,9,Archer,2405
G4800110,1970,Texas,48,Armstrong,11,Armstrong,797
G4800130,1970,Texas,48,Atascosa,13,Atascosa,6171
G4800150,1970,Texas,48,Austin,15,Austin,5457
G4800170,1970,Texas,48,Bailey,17,Bailey,3075
G4800190,1970,Texas,48,Bandera,19,Bandera,3389
G4800210,1970,Texas,48,Bastrop,21,Bastrop,6733
G4800230,1970,Texas,48,Baylor,23,Baylor,3044
G4800250,1970,Texas,48,Bee,25,Bee,7272
G4800270,1970,Texas,48,Bell,27,Bell,38131
G4800290,1970,Texas,48,Bexar,29,Bexar,249036
G4800310,1970,Texas,48,Blanco,31,Blanco,1647
G4800330,1970,Texas,48,Borden,33,Borden,397
G4800350,1970,Texas,48,Bosque,35,Bosque,5624
G4800370,1970,Texas,48,Bowie,37,Bowie,23980
G4800390,1970,Texas,48,Brazoria,39,Brazoria,34705
G4800410,1970,Texas,48,Brazos,41,Brazos,18471
G4800430,1970,Texas,48,Brewster,43,Brewster,2689
G4800450,1970,Texas,48,Briscoe,45,Briscoe,1188
G4800470,1970,Texas,48,Brooks,47,Brooks,2499
G4800490,1970,Texas,48,Brown,49,Brown,10683
G4800510,1970,Texas,48,Burleson,51,Burleson,4125
G4800530,1970,Texas,48,Burnet,53,Burnet,5863
G4800550,1970,Texas,48,Caldwell,55,Caldwell,6421
G4800570,1970,Texas,48,Calhoun,57,Calhoun,6226
G4800590,1970,Texas,48,Callahan,59,Callahan,3453
G4800610,1970,Texas,48,Cameron,61,Cameron,41393
G4800630,1970,Texas,48,Camp,63,Camp,2920
G4800650,1970,Texas,48,Carson,65,Carson,2329
G4800670,1970,Texas,48,Cass,67,Cass,8693
G4800690,1970,Texas,48,Castro,69,Castro,3335
G4800710,1970,Texas,48,Chambers,71,Chambers,4687
G4800730,1970,Texas,48,Cherokee,73,Cherokee,11846
G4800750,1970,Texas,48,Childress,75,Childress,2927
G4800770,1970,Texas,48,Clay,77,Clay,3320
G4800790,1970,Texas,48,Cochran,79,Cochran,1951
G4800810,1970,Texas,48,Coke,81,Coke,1564
G4800830,1970,Texas,48,Coleman,83,Coleman,4782
G4800850,1970,Texas,48,Collin,85,Collin,23875
G4800870,1970,Texas,48,Collingsworth,87,Collingsworth,2048
G4800890,1970,Texas,48,Colorado,89,Colorado,6707
G4800910,1970,Texas,48,Comal,91,Comal,9486
G4800930,1970,Texas,48,Comanche,93,Comanche,5193
G4800950,1970,Texas,48,Concho,95,Concho,1301
G4800970,1970,Texas,48,Cooke,97,Cooke,8443
G4800990,1970,Texas,48,Coryell,99,Coryell,8634
G4801010,1970,Texas,48,Cottle,101,Cottle,1444
G4801030,1970,Texas,48,Crane,103,Crane,1471
G4801050,1970,Texas,48,Crockett,105,Crockett,1705
G4801070,1970,Texas,48,Crosby,107,Crosby,3421
G4801090,1970,Texas,48,Culberson,109,Culberson,1080
G4801110,1970,Texas,48,Dallam,111,Dallam,2320
G4801130,1970,Texas,48,Dallas,113,Dallas,451372
G4801150,1970,Texas,48,Dawson,115,Dawson,6035
G4801170,1970,Texas,48,Deaf Smith,117,Deaf Smith,6398
G4801190,1970,Texas,48,Delta,119,Delta,2140
G4801210,1970,Texas,48,Denton,121,Denton,25073
G4801230,1970,Texas,48,De Witt,123,De Witt,7072
G4801250,1970,Texas,48,Dickens,125,Dickens,1665
G4801270,1970,Texas,48,Dimmit,127,Dimmit,2714
G4801290,1970,Texas,48,Donley,129,Donley,1649
G4801310,1970,Texas,48,Duval,131,Duval,3933
G4801330,1970,Texas,48,Eastland,133,Eastland,8238
G4801350,1970,Texas,48,Ector,135,Ector,30426
G4801370,1970,Texas,48,Edwards,137,Edwards,941
G4801390,1970,Texas,48,Ellis,139,Ellis,16031
G4801410,1970,Texas,48,El Paso,141,El Paso,101152
G4801430,1970,Texas,48,Erath,143,Erath,7658
G4801450,1970,Texas,48,Falls,145,Falls,6872
G4801470,1970,Texas,48,Fannin,147,Fannin,9166
G4801490,1970,Texas,48,Fayette,149,Fayette,7888
G4801510,1970,Texas,48,Fisher,151,Fisher,2780
G4801530,1970,Texas,48,Floyd,153,Floyd,4069
G4801550,1970,Texas,48,Foard,155,Foard,1049
G4801570,1970,Texas,48,Fort Bend,157,Fort Bend,15015
G4801590,1970,Texas,48,Franklin,159,Franklin,2137
G4801610,1970,Texas,48,Freestone,161,Freestone,4890
G4801630,1970,Texas,48,Frio,163,Frio,3460
G4801650,1970,Texas,48,Gaines,165,Gaines,3957
G4801670,1970,Texas,48,Galveston,167,Galveston,61889
G4801690,1970,Texas,48,Garza,169,Garza,2018
G4801710,1970,Texas,48,Gillespie,171,Gillespie,4465
G4801730,1970,Texas,48,Glasscock,173,Glasscock,433
G4801750,1970,Texas,48,Goliad,175,Goliad,1842
G4801770,1970,Texas,48,Gonzales,177,Gonzales,6263
G4801790,1970,Texas,48,Gray,179,Gray,10570
G4801810,1970,Texas,48,Grayson,181,Grayson,31492
G4801830,1970,Texas,48,Gregg,183,Gregg,27334
G4801850,1970,Texas,48,Grimes,185,Grimes,4941
G4801870,1970,Texas,48,Guadalupe,187,Guadalupe,11862
G4801890,1970,Texas,48,Hale,189,Hale,12310
G4801910,1970,Texas,48,Hall,191,Hall,2602
G4801930,1970,Texas,48,Hamilton,193,Hamilton,3429
G4801950,1970,Texas,48,Hansford,195,Hansford,2174
G4801970,1970,Texas,48,Hardeman,197,Hardeman,3127
G4801990,1970,Texas,48,Hardin,199,Hardin,10223
G4802010,1970,Texas,48,Harris,201,Harris,587581
G4802030,1970,Texas,48,Harrison,203,Harrison,15628
G4802050,1970,Texas,48,Hartley,205,Hartley,1001
G4802070,1970,Texas,48,Haskell,207,Haskell,3686
G4802090,1970,Texas,48,Hays,209,Hays,8221
G4802110,1970,Texas,48,Hemphill,211,Hemphill,1167
G4802130,1970,Texas,48,Henderson,213,Henderson,11349
G4802150,1970,Texas,48,Hidalgo,215,Hidalgo,50719
G4802170,1970,Texas,48,Hill,217,Hill,9642
G4802190,1970,Texas,48,Hockley,219,Hockley,7023
G4802210,1970,Texas,48,Hood,221,Hood,2652
G4802230,1970,Texas,48,Hopkins,223,Hopkins,8128
G4802250,1970,Texas,48,Houston,225,Houston,6587
G4802270,1970,Texas,48,Howard,227,Howard,12842
G4802290,1970,Texas,48,Hudspeth,229,Hudspeth,1008
G4802310,1970,Texas,48,Hunt,231,Hunt,19035
G4802330,1970,Texas,48,Hutchinson,233,Hutchinson,9684
G4802350,1970,Texas,48,Irion,235,Irion,530
G4802370,1970,Texas,48,Jack,237,Jack,2850
G4802390,1970,Texas,48,Jackson,239,Jackson,4508
G4802410,1970,Texas,48,Jasper,241,Jasper,8770
G4802430,1970,Texas,48,Jeff Davis,243,Jeff Davis,915
G4802450,1970,Texas,48,Jefferson,245,Jefferson,82180
G4802470,1970,Texas,48,Jim Hogg,247,Jim Hogg,1515
G4802490,1970,Texas,48,Jim Wells,249,Jim Wells,10117
G4802510,1970,Texas,48,Johnson,251,Johnson,15932
G4802530,1970,Texas,48,Jones,253,Jones,6673
G4802550,1970,Texas,48,Karnes,255,Karnes,4479
G4802570,1970,Texas,48,Kaufman,257,Kaufman,10659
G4802590,1970,Texas,48,Kendall,259,Kendall,3240
G4802610,1970,Texas,48,Kenedy,261,Kenedy,193
G4802630,1970,Texas,48,Kent,263,Kent,649
G4802650,1970,Texas,48,Kerr,265,Kerr,7887
G4802670,1970,Texas,48,Kimble,267,Kimble,1951
G4802690,1970,Texas,48,King,269,King,201
G4802710,1970,Texas,48,Kinney,271,Kinney,710
G4802730,1970,Texas,48,Kleberg,273,Kleberg,9615
G4802750,1970,Texas,48,Knox,275,Knox,2660
G4802770,1970,Texas,48,Lamar,277,Lamar,13795
G4802790,1970,Texas,48,Lamb,279,Lamb,7013
G4802810,1970,Texas,48,Lampasas,281,Lampasas,3812
G4802830,1970,Texas,48,La Salle,283,La Salle,1712
G4802850,1970,Texas,48,Lavaca,285,Lavaca,7490
G4802870,1970,Texas,48,Lee,287,Lee,3326
G4802890,1970,Texas,48,Leon,289,Leon,4387
G4802910,1970,Texas,48,Liberty,291,Liberty,12596
G4802930,1970,Texas,48,Limestone,293,Limestone,6831
G4802950,1970,Texas,48,Lipscomb,295,Lipscomb,1373
G4802970,1970,Texas,48,Live Oak,297,Live Oak,3020
G4802990,1970,Texas,48,Llano,299,Llano,4747
G4803010,1970,Texas,48,Loving,301,Loving,69
G4803030,1970,Texas,48,Lubbock,303,Lubbock,58614
G4803050,1970,Texas,48,Lynn,305,Lynn,3420
G4803070,1970,Texas,48,McCulloch,307,Mc Culloch,3626
G4803090,1970,Texas,48,McLennan,309,Mc Lennan,52342
G4803110,1970,Texas,48,McMullen,311,Mc Mullen,432
G4803130,1970,Texas,48,Madison,313,Madison,2828
G4803150,1970,Texas,48,Marion,315,Marion,3621
G4803170,1970,Texas,48,Martin,317,Martin,1739
G4803190,1970,Texas,48,Mason,319,Mason,1565
G4803210,1970,Texas,48,Matagorda,321,Matagorda,10966
G4803230,1970,Texas,48,Maverick,323,Maverick,4688
G4803250,1970,Texas,48,Medina,325,Medina,7031
G4803270,1970,Texas,48,Menard,327,Menard,1260
G4803290,1970,Texas,48,Midland,329,Midland,22840
G4803310,1970,Texas,48,Milam,331,Milam,7877
G4803330,1970,Texas,48,Mills,333,Mills,1979
G4803350,1970,Texas,48,Mitchell,335,Mitchell,3942
G4803370,1970,Texas,48,Montague,337,Montague,6686
G4803390,1970,Texas,48,Montgomery,339,Montgomery,18405
G4803410,1970,Texas,48,Moore,341,Moore,4890
G4803430,1970,Texas,48,Morris,343,Morris,4328
G4803450,1970,Texas,48,Motley,345,Motley,1040
G4803470,1970,Texas,48,Nacogdoches,347,Nacogdoches,12266
G4803490,1970,Texas,48,Navarro,349,Navarro,12420
G4803510,1970,Texas,48,Newton,351,Newton,4494
G4803530,1970,Texas,48,Nolan,353,Nolan,6451
G4803550,1970,Texas,48,Nueces,355,Nueces,74655
G4803570,1970,Texas,48,Ochiltree,357,Ochiltree,3319
G4803590,1970,Texas,48,Oldham,359,Oldham,714
G4803610,1970,Texas,48,Orange,361,Orange,22202
G4803630,1970,Texas,48,Palo Pinto,363,Palo Pinto,11716
G4803650,1970,Texas,48,Panola,365,Panola,6239
G4803670,1970,Texas,48,Parker,367,Parker,11639
G4803690,1970,Texas,48,Parmer,369,Parmer,3680
G4803710,1970,Texas,48,Pecos,371,Pecos,4517
G4803730,1970,Texas,48,Polk,373,Polk,6039
G4803750,1970,Texas,48,Potter,375,Potter,36500
G4803770,1970,Texas,48,Presidio,377,Presidio,1782
G4803790,1970,Texas,48,Rains,379,Rains,1780
G4803810,1970,Texas,48,Randall,381,Randall,17303
G4803830,1970,Texas,48,Reagan,383,Reagan,1203
G4803850,1970,Texas,48,Real,385,Real,1025
G4803870,1970,Texas,48,Red River,387,Red River,5536
G4803890,1970,Texas,48,Reeves,389,Reeves,5277
G4803910,1970,Texas,48,Refugio,391,Refugio,3345
G4803930,1970,Texas,48,Roberts,393,Roberts,429
G4803950,1970,Texas,48,Robertson,395,Robertson,5679
G4803970,1970,Texas,48,Rockwall,397,Rockwall,2493
G4803990,1970,Texas,48,Runnels,399,Runnels,5097
G4804010,1970,Texas,48,Rusk,401,Rusk,13352
G4804030,1970,Texas,48,Sabine,403,Sabine,2969
G4804050,1970,Texas,48,San Augustine,405,San Augustine,2924
G4804070,1970,Texas,48,San Jacinto,407,San Jacinto,2934
G4804090,1970,Texas,48,San Patricio,409,San Patricio,15143
G4804110,1970,Texas,48,San Saba,411,San Saba,2439
G4804130,1970,Texas,48,Schleicher,413,Schleicher,1034
G4804150,1970,Texas,48,Scurry,415,Scurry,6193
G4804170,1970,Texas,48,Shackelford,417,Shackelford,1543
G4804190,1970,Texas,48,Shelby,419,Shelby,7500
G4804210,1970,Texas,48,Sherman,421,Sherman,1237
G4804230,1970,Texas,48,Smith,423,Smith,33846
G4804250,1970,Texas,48,Somervell,425,Somervell,1253
G4804270,1970,Texas,48,Starr,427,Starr,5001
G4804290,1970,Texas,48,Stephens,429,Stephens,3685
G4804310,1970,Texas,48,Sterling,431,Sterling,434
G4804330,1970,Texas,48,Stonewall,433,Stonewall,1032
G4804350,1970,Texas,48,Sutton,435,Sutton,1307
G4804370,1970,Texas,48,Swisher,437,Swisher,3793
G4804390,1970,Texas,48,Tarrant,439,Tarrant,241946
G4804410,1970,Texas,48,Taylor,441,Taylor,33659
G4804430,1970,Texas,48,Terrell,443,Terrell,851
G4804450,1970,Texas,48,Terry,445,Terry,4791
G4804470,1970,Texas,48,Throckmorton,447,Throckmorton,1050
