GISJOIN,YEAR,COUNTY,COUNTYA,CTY_SUBA,DIVISIONA,MSA_CMSAA,PLACEA,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,ANPSADPI,ESA001
G0801110,1990,San Juan,111,,8,9999,,9999,4,Colorado,8,,,,San Juan County,481
G0801130,1990,San Miguel,113,,8,9999,,9999,4,Colorado,8,,,,San Miguel County,2635
G0801150,1990,Sedgwick,115,,8,9999,,9999,4,Colorado,8,,,,Sedgwick County,1414
G0801170,1990,Summit,117,,8,9999,,9999,4,Colorado,8,,,,Summit County,17091
G0801190,1990,Teller,119,,8,9999,,9999,4,Colorado,8,,,,Teller County,7565
G0801210,1990,Washington,121,,8,9999,,9999,4,Colorado,8,,,,Washington County,2307
G0801230,1990,Weld,123,,8,3060,,9999,4,Colorado,8,,,,Weld County,51138
G0801250,1990,Yuma,125,,8,9999,,9999,4,Colorado,8,,,,Yuma County,4082
G0900010,1990,Fairfield,1,,1,####,,####,1,Connecticut,9,,,,Fairfield County,324355
G0900030,1990,Hartford,3,,1,####,,####,1,Connecticut,9,,,,Hartford County,341812
G0900050,1990,Litchfield,5,,1,####,,####,1,Connecticut,9,,,,Litchfield County,74274
G0900070,1990,Middlesex,7,,1,####,,####,1,Connecticut,9,,,,Middlesex County,61593
G0900090,1990,New Haven,9,,1,####,,####,1,Connecticut,9,,,,New Haven County,327079
G0900110,1990,New London,11,,1,####,,####,1,Connecticut,9,,,,New London County,104461
G0900130,1990,Tolland,13,,1,####,,####,1,Connecticut,9,,,,Tolland County,46677
G0900150,1990,Windham,15,,1,####,,9999,1,Connecticut,9,,,,Windham County,40599
G1000010,1990,Kent,1,,5,9999,,9999,3,Delaware,10,,,,Kent County,42106
G1000030,1990,New Castle,3,,5,6162,,9160,3,Delaware,10,,,,New Castle County,173560
G1000050,1990,Sussex,5,,5,9999,,9999,3,Delaware,10,,,,Sussex County,74253
G1100010,1990,District Of Columbia,1,,5,8840,,9999,3,District Of Columbia,11,,,,District of Columbia,278489
G1200010,1990,Alachua,1,,5,2900,,9999,3,Florida,12,,,,Alachua County,79022
G1200030,1990,Baker,3,,5,9999,,9999,3,Florida,12,,,,Baker County,5975
G1200050,1990,Bay,5,,5,6015,,9999,3,Florida,12,,,,Bay County,65999
G1200070,1990,Bradford,7,,5,2900,,9999,3,Florida,12,,,,Bradford County,8099
G1200090,1990,Brevard,9,,5,4900,,9999,3,Florida,12,,,,Brevard County,185150
G1200110,1990,Broward,11,,5,4992,,2680,3,Florida,12,,,,Broward County,628660
G1200130,1990,Calhoun,13,,5,9999,,9999,3,Florida,12,,,,Calhoun County,4468
G1200150,1990,Charlotte,15,,5,9999,,9999,3,Florida,12,,,,Charlotte County,64641
G1200170,1990,Citrus,17,,5,9999,,9999,3,Florida,12,,,,Citrus County,49854
G1200190,1990,Clay,19,,5,3600,,9999,3,Florida,12,,,,Clay County,40249
G1200210,1990,Collier,21,,5,5345,,9999,3,Florida,12,,,,Collier County,94165
G1200230,1990,Columbia,23,,5,9999,,9999,3,Florida,12,,,,Columbia County,17818
G1200250,1990,Dade,25,,5,4992,,5000,3,Florida,12,,,,Dade County,771288
G1200270,1990,Desoto,27,,5,9999,,9999,3,Florida,12,,,,DeSoto County,10310
G1200290,1990,Dixie,29,,5,9999,,9999,3,Florida,12,,,,Dixie County,6445
G1200310,1990,Duval,31,,5,3600,,9999,3,Florida,12,,,,Duval County,284673
G1200330,1990,Escambia,33,,5,6080,,9999,3,Florida,12,,,,Escambia County,112230
G1200350,1990,Flagler,35,,5,9999,,9999,3,Florida,12,,,,Flagler County,15215
G1200370,1990,Franklin,37,,5,9999,,9999,3,Florida,12,,,,Franklin County,5891
G1200390,1990,Gadsden,39,,5,8240,,9999,3,Florida,12,,,,Gadsden County,14859
G1200410,1990,Gilchrist,41,,5,9999,,9999,3,Florida,12,,,,Gilchrist County,4071
G1200430,1990,Glades,43,,5,9999,,9999,3,Florida,12,,,,Glades County,4624
G1200450,1990,Gulf,45,,5,9999,,9999,3,Florida,12,,,,Gulf County,6339
G1200470,1990,Hamilton,47,,5,9999,,9999,3,Florida,12,,,,Hamilton County,4119
G1200490,1990,Hardee,49,,5,9999,,9999,3,Florida,12,,,,Hardee County,7941
G1200510,1990,Hendry,51,,5,9999,,9999,3,Florida,12,,,,Hendry County,9945
G1200530,1990,Hernando,53,,5,8280,,9999,3,Florida,12,,,,Hernando County,50018
G1200550,1990,Highlands,55,,5,9999,,9999,3,Florida,12,,,,Highlands County,40114
G1200570,1990,Hillsborough,57,,5,8280,,9999,3,Florida,12,,,,Hillsborough County,367740
G1200590,1990,Holmes,59,,5,9999,,9999,3,Florida,12,,,,Holmes County,6785
G1200610,1990,Indian River,61,,5,9999,,9999,3,Florida,12,,,,Indian River County,47128
G1200630,1990,Jackson,63,,5,9999,,9999,3,Florida,12,,,,Jackson County,16320
G1200650,1990,Jefferson,65,,5,9999,,9999,3,Florida,12,,,,Jefferson County,4395
G1200670,1990,Lafayette,67,,5,9999,,9999,3,Florida,12,,,,Lafayette County,2266
G1200690,1990,Lake,69,,5,9999,,9999,3,Florida,12,,,,Lake County,75707
G1200710,1990,Lee,71,,5,2700,,9999,3,Florida,12,,,,Lee County,189051
G1200730,1990,Leon,73,,5,8240,,9999,3,Florida,12,,,,Leon County,81325
G1200750,1990,Levy,75,,5,9999,,9999,3,Florida,12,,,,Levy County,12307
G1200770,1990,Liberty,77,,5,9999,,9999,3,Florida,12,,,,Liberty County,2157
G1200790,1990,Madison,79,,5,9999,,9999,3,Florida,12,,,,Madison County,6275
G1200810,1990,Manatee,81,,5,1140,,9999,3,Florida,12,,,,Manatee County,115245
G1200830,1990,Marion,83,,5,5790,,9999,3,Florida,12,,,,Marion County,94567
G1200850,1990,Martin,85,,5,2710,,9999,3,Florida,12,,,,Martin County,54199
G1200870,1990,Monroe,87,,5,9999,,9999,3,Florida,12,,,,Monroe County,46215
G1200890,1990,Nassau,89,,5,3600,,9999,3,Florida,12,,,,Nassau County,18726
G1200910,1990,Okaloosa,91,,5,2750,,9999,3,Florida,12,,,,Okaloosa County,62569
G1200930,1990,Okeechobee,93,,5,9999,,9999,3,Florida,12,,,,Okeechobee County,13266
G1200950,1990,Orange,95,,5,5960,,9999,3,Florida,12,,,,Orange County,282686
G1200970,1990,Osceola,97,,5,5960,,9999,3,Florida,12,,,,Osceola County,47959
G1200990,1990,Palm Beach,99,,5,8960,,9999,3,Florida,12,,,,Palm Beach County,461665
G1201010,1990,Pasco,101,,5,8280,,9999,3,Florida,12,,,,Pasco County,148965
G1201030,1990,Pinellas,103,,5,8280,,9999,3,Florida,12,,,,Pinellas County,458341
G1201050,1990,Polk,105,,5,3980,,9999,3,Florida,12,,,,Polk County,186225
G1201070,1990,Putnam,107,,5,9999,,9999,3,Florida,12,,,,Putnam County,31840
G1201090,1990,St Johns,109,,5,3600,,9999,3,Florida,12,,,,St. Johns County,40712
G1201110,1990,St Lucie,111,,5,2710,,9999,3,Florida,12,,,,St. Lucie County,73843
G1201130,1990,Santa Rosa,113,,5,6080,,9999,3,Florida,12,,,,Santa Rosa County,32831
G1201150,1990,Sarasota,115,,5,7510,,9999,3,Florida,12,,,,Sarasota County,157055
G1201170,1990,Seminole,117,,5,5960,,9999,3,Florida,12,,,,Seminole County,117845
G1201190,1990,Sumter,119,,5,9999,,9999,3,Florida,12,,,,Sumter County,15298
G1201210,1990,Suwannee,121,,5,9999,,9999,3,Florida,12,,,,Suwannee County,11699
G1201230,1990,Taylor,123,,5,9999,,9999,3,Florida,12,,,,Taylor County,7908
G1201250,1990,Union,125,,5,9999,,9999,3,Florida,12,,,,Union County,2975
G1201270,1990,Volusia,127,,5,2020,,9999,3,Florida,12,,,,Volusia County,180972
G1201290,1990,Wakulla,129,,5,9999,,9999,3,Florida,12,,,,Wakulla County,6587
G1201310,1990,Walton,131,,5,9999,,9999,3,Florida,12,,,,Walton County,18728
G1201330,1990,Washington,133,,5,9999,,9999,3,Florida,12,,,,Washington County,7703
G1300010,1990,Appling,1,,5,9999,,9999,3,Georgia,13,,,,Appling County,6629
G1300030,1990,Atkinson,3,,5,9999,,9999,3,Georgia,13,,,,Atkinson County,2449
G1300050,1990,Bacon,5,,5,9999,,9999,3,Georgia,13,,,,Bacon County,3859
G1300070,1990,Baker,7,,5,9999,,9999,3,Georgia,13,,,,Baker County,1499
G1300090,1990,Baldwin,9,,5,9999,,9999,3,Georgia,13,,,,Baldwin County,14200
G1300110,1990,Banks,11,,5,9999,,9999,3,Georgia,13,,,,Banks County,4193
G1300130,1990,Barrow,13,,5,520,,9999,3,Georgia,13,,,,Barrow County,11812
G1300150,1990,Bartow,15,,5,9999,,9999,3,Georgia,13,,,,Bartow County,21757
G1300170,1990,Ben Hill,17,,5,9999,,9999,3,Georgia,13,,,,Ben Hill County,6875
G1300190,1990,Berrien,19,,5,9999,,9999,3,Georgia,13,,,,Berrien County,5858
G1300210,1990,Bibb,21,,5,4680,,9999,3,Georgia,13,,,,Bibb County,61462
G1300230,1990,Bleckley,23,,5,9999,,9999,3,Georgia,13,,,,Bleckley County,4268
G1300250,1990,Brantley,25,,5,9999,,9999,3,Georgia,13,,,,Brantley County,4404
G1300270,1990,Brooks,27,,5,9999,,9999,3,Georgia,13,,,,Brooks County,5972
G1300290,1990,Bryan,29,,5,9999,,9999,3,Georgia,13,,,,Bryan County,5549
G1300310,1990,Bulloch,31,,5,9999,,9999,3,Georgia,13,,,,Bulloch County,16541
G1300330,1990,Burke,33,,5,9999,,9999,3,Georgia,13,,,,Burke County,8329
G1300350,1990,Butts,35,,5,520,,9999,3,Georgia,13,,,,Butts County,5536
G1300370,1990,Calhoun,37,,5,9999,,9999,3,Georgia,13,,,,Calhoun County,2061
G1300390,1990,Camden,39,,5,9999,,9999,3,Georgia,13,,,,Camden County,10885
G1300430,1990,Candler,43,,5,9999,,9999,3,Georgia,13,,,,Candler County,3203
G1300450,1990,Carroll,45,,5,9999,,9999,3,Georgia,13,,,,Carroll County,27736
G1300470,1990,Catoosa,47,,5,1560,,9999,3,Georgia,13,,,,Catoosa County,16762
G1300490,1990,Charlton,49,,5,9999,,9999,3,Georgia,13,,,,Charlton County,3222
G1300510,1990,Chatham,51,,5,7520,,9999,3,Georgia,13,,,,Chatham County,91178
G1300530,1990,Chattahoochee,53,,5,1800,,9999,3,Georgia,13,,,,Chattahoochee County,3108
G1300550,1990,Chattooga,55,,5,9999,,9999,3,Georgia,13,,,,Chattooga County,9142
G1300570,1990,Cherokee,57,,5,520,,9999,3,Georgia,13,,,,Cherokee County,33840
G1300590,1990,Clarke,59,,5,500,,9999,3,Georgia,13,,,,Clarke County,35971
G1300610,1990,Clay,61,,5,9999,,9999,3,Georgia,13,,,,Clay County,1586
G1300630,1990,Clayton,63,,5,520,,9999,3,Georgia,13,,,,Clayton County,71926
G1300650,1990,Clinch,65,,5,9999,,9999,3,Georgia,13,,,,Clinch County,2423
G1300670,1990,Cobb,67,,5,520,,9999,3,Georgia,13,,,,Cobb County,189872
G1300690,1990,Coffee,69,,5,9999,,9999,3,Georgia,13,,,,Coffee County,11650
G1300710,1990,Colquitt,71,,5,9999,,9999,3,Georgia,13,,,,Colquitt County,14350
G1300730,1990,Columbia,73,,5,600,,9999,3,Georgia,13,,,,Columbia County,23745
G1300750,1990,Cook,75,,5,9999,,9999,3,Georgia,13,,,,Cook County,5340
G1300770,1990,Coweta,77,,5,520,,9999,3,Georgia,13,,,,Coweta County,20413
G1300790,1990,Crawford,79,,5,9999,,9999,3,Georgia,13,,,,Crawford County,3279
G1300810,1990,Crisp,81,,5,9999,,9999,3,Georgia,13,,,,Crisp County,8318
G1300830,1990,Dade,83,,5,1560,,9999,3,Georgia,13,,,,Dade County,4998
G1300850,1990,Dawson,85,,5,9999,,9999,3,Georgia,13,,,,Dawson County,4321
G1300870,1990,Decatur,87,,5,9999,,9999,3,Georgia,13,,,,Decatur County,10120
G1300890,1990,DeKalb,89,,5,520,,9999,3,Georgia,13,,,,DeKalb County,231520
G1300910,1990,Dodge,91,,5,9999,,9999,3,Georgia,13,,,,Dodge County,7094
G1300930,1990,Dooly,93,,5,9999,,9999,3,Georgia,13,,,,Dooly County,4003
G1300950,1990,Dougherty,95,,5,120,,9999,3,Georgia,13,,,,Dougherty County,37373
G1300970,1990,Douglas,97,,5,520,,9999,3,Georgia,13,,,,Douglas County,26495
G1300990,1990,Early,99,,5,9999,,9999,3,Georgia,13,,,,Early County,4714
G1301010,1990,Echols,101,,5,9999,,9999,3,Georgia,13,,,,Echols County,942
G1301030,1990,Effingham,103,,5,7520,,9999,3,Georgia,13,,,,Effingham County,9492
G1301050,1990,Elbert,105,,5,9999,,9999,3,Georgia,13,,,,Elbert County,7891
G1301070,1990,Emanuel,107,,5,9999,,9999,3,Georgia,13,,,,Emanuel County,8344
G1301090,1990,Evans,109,,5,9999,,9999,3,Georgia,13,,,,Evans County,3512
G1301110,1990,Fannin,111,,5,9999,,9999,3,Georgia,13,,,,Fannin County,8363
G1301130,1990,Fayette,113,,5,520,,9999,3,Georgia,13,,,,Fayette County,22428
G1301150,1990,Floyd,115,,5,9999,,9999,3,Georgia,13,,,,Floyd County,32821
G1301170,1990,Forsyth,117,,5,520,,9999,3,Georgia,13,,,,Forsyth County,17869
G1301190,1990,Franklin,119,,5,9999,,9999,3,Georgia,13,,,,Franklin County,7613
G1301210,1990,Fulton,121,,5,520,,9999,3,Georgia,13,,,,Fulton County,297503
G1301230,1990,Gilmer,123,,5,9999,,9999,3,Georgia,13,,,,Gilmer County,6986
G1301250,1990,Glascock,125,,5,9999,,9999,3,Georgia,13,,,,Glascock County,1036
G1301270,1990,Glynn,127,,5,9999,,9999,3,Georgia,13,,,,Glynn County,27724
G1301290,1990,Gordon,129,,5,9999,,9999,3,Georgia,13,,,,Gordon County,13777
G1301310,1990,Grady,131,,5,9999,,9999,3,Georgia,13,,,,Grady County,8129
G1301330,1990,Greene,133,,5,9999,,9999,3,Georgia,13,,,,Greene County,4699
G1301350,1990,Gwinnett,135,,5,520,,9999,3,Georgia,13,,,,Gwinnett County,137608
G1301370,1990,Habersham,137,,5,9999,,9999,3,Georgia,13,,,,Habersham County,11076
G1301390,1990,Hall,139,,5,9999,,9999,3,Georgia,13,,,,Hall County,38315
G1301410,1990,Hancock,141,,5,9999,,9999,3,Georgia,13,,,,Hancock County,3396
G1301430,1990,Haralson,143,,5,9999,,9999,3,Georgia,13,,,,Haralson County,9016
G1301450,1990,Harris,145,,5,9999,,9999,3,Georgia,13,,,,Harris County,7814
G1301470,1990,Hart,147,,5,9999,,9999,3,Georgia,13,,,,Hart County,8942
G1301490,1990,Heard,149,,5,9999,,9999,3,Georgia,13,,,,Heard County,3536
G1301510,1990,Henry,151,,5,520,,9999,3,Georgia,13,,,,Henry County,21275
G1301530,1990,Houston,153,,5,4680,,9999,3,Georgia,13,,,,Houston County,34785
G1301550,1990,Irwin,155,,5,9999,,9999,3,Georgia,13,,,,Irwin County,3479
G1301570,1990,Jackson,157,,5,500,,9999,3,Georgia,13,,,,Jackson County,11775
G1301590,1990,Jasper,159,,5,9999,,9999,3,Georgia,13,,,,Jasper County,3637
G1301610,1990,Jeff Davis,161,,5,9999,,9999,3,Georgia,13,,,,Jeff Davis County,4792
G1301630,1990,Jefferson,163,,5,9999,,9999,3,Georgia,13,,,,Jefferson County,7065
G1301650,1990,Jenkins,165,,5,9999,,9999,3,Georgia,13,,,,Jenkins County,3365
G1301670,1990,Johnson,167,,5,9999,,9999,3,Georgia,13,,,,Johnson County,3389
G1301690,1990,Jones,169,,5,4680,,9999,3,Georgia,13,,,,Jones County,7722
G1301710,1990,Lamar,171,,5,9999,,9999,3,Georgia,13,,,,Lamar County,5066
G1301730,1990,Lanier,173,,5,9999,,9999,3,Georgia,13,,,,Lanier County,2202
G1301750,1990,Laurens,175,,5,9999,,9999,3,Georgia,13,,,,Laurens County,16504
G1301770,1990,Lee,177,,5,120,,9999,3,Georgia,13,,,,Lee County,5537
G1301790,1990,Liberty,179,,5,9999,,9999,3,Georgia,13,,,,Liberty County,16776
G1301810,1990,Lincoln,181,,5,9999,,9999,3,Georgia,13,,,,Lincoln County,3870
G1301830,1990,Long,183,,5,9999,,9999,3,Georgia,13,,,,Long County,2638
G1301850,1990,Lowndes,185,,5,9999,,9999,3,Georgia,13,,,,Lowndes County,28906
G1301870,1990,Lumpkin,187,,5,9999,,9999,3,Georgia,13,,,,Lumpkin County,5729
G1301890,1990,McDuffie,189,,5,600,,9999,3,Georgia,13,,,,McDuffie County,8043
G1301910,1990,McIntosh,191,,5,9999,,9999,3,Georgia,13,,,,McIntosh County,4276
G1301930,1990,Macon,193,,5,9999,,9999,3,Georgia,13,,,,Macon County,4848
G1301950,1990,Madison,195,,5,500,,9999,3,Georgia,13,,,,Madison County,8428
G1301970,1990,Marion,197,,5,9999,,9999,3,Georgia,13,,,,Marion County,2152
G1301990,1990,Meriwether,199,,5,9999,,9999,3,Georgia,13,,,,Meriwether County,8409
G1302010,1990,Miller,201,,5,9999,,9999,3,Georgia,13,,,,Miller County,2602
G1302050,1990,Mitchell,205,,5,9999,,9999,3,Georgia,13,,,,Mitchell County,7443
G1302070,1990,Monroe,207,,5,9999,,9999,3,Georgia,13,,,,Monroe County,6401
G1302090,1990,Montgomery,209,,5,9999,,9999,3,Georgia,13,,,,Montgomery County,2885
G1302110,1990,Morgan,211,,5,9999,,9999,3,Georgia,13,,,,Morgan County,4814
G1302130,1990,Murray,213,,5,9999,,9999,3,Georgia,13,,,,Murray County,10207
G1302150,1990,Muscogee,215,,5,1800,,9999,3,Georgia,13,,,,Muscogee County,70902
G1302170,1990,Newton,217,,5,520,,9999,3,Georgia,13,,,,Newton County,15494
G1302190,1990,Oconee,219,,5,500,,9999,3,Georgia,13,,,,Oconee County,6561
G1302210,1990,Oglethorpe,221,,5,9999,,9999,3,Georgia,13,,,,Oglethorpe County,3936
G1302230,1990,Paulding,223,,5,520,,9999,3,Georgia,13,,,,Paulding County,15237
G1302250,1990,Peach,225,,5,4680,,9999,3,Georgia,13,,,,Peach County,7537
G1302270,1990,Pickens,227,,5,9999,,9999,3,Georgia,13,,,,Pickens County,6403
G1302290,1990,Pierce,229,,5,9999,,9999,3,Georgia,13,,,,Pierce County,5271
G1302310,1990,Pike,231,,5,9999,,9999,3,Georgia,13,,,,Pike County,3797
G1302330,1990,Polk,233,,5,9999,,9999,3,Georgia,13,,,,Polk County,13585
G1302350,1990,Pulaski,235,,5,9999,,9999,3,Georgia,13,,,,Pulaski County,3470
G1302370,1990,Putnam,237,,5,9999,,9999,3,Georgia,13,,,,Putnam County,7113
G1302390,1990,Quitman,239,,5,9999,,9999,3,Georgia,13,,,,Quitman County,1346
G1302410,1990,Rabun,241,,5,9999,,9999,3,Georgia,13,,,,Rabun County,7883
G1302430,1990,Randolph,243,,5,9999,,9999,3,Georgia,13,,,,Randolph County,3225
G1302450,1990,Richmond,245,,5,600,,9999,3,Georgia,13,,,,Richmond County,77288
G1302470,1990,Rockdale,247,,5,520,,9999,3,Georgia,13,,,,Rockdale County,19963
G1302490,1990,Schley,249,,5,9999,,9999,3,Georgia,13,,,,Schley County,1447
G1302510,1990,Screven,251,,5,9999,,9999,3,Georgia,13,,,,Screven County,5861
G1302530,1990,Seminole,253,,5,9999,,9999,3,Georgia,13,,,,Seminole County,3962
G1302550,1990,Spalding,255,,5,520,,9999,3,Georgia,13,,,,Spalding County,20702
G1302570,1990,Stephens,257,,5,9999,,9999,3,Georgia,13,,,,Stephens County,10254
G1302590,1990,Stewart,259,,5,9999,,9999,3,Georgia,13,,,,Stewart County,2156
G1302610,1990,Sumter,261,,5,9999,,9999,3,Georgia,13,,,,Sumter County,11726
G1302630,1990,Talbot,263,,5,9999,,9999,3,Georgia,13,,,,Talbot County,2645
G1302650,1990,Taliaferro,265,,5,9999,,9999,3,Georgia,13,,,,Taliaferro County,886
G1302670,1990,Tattnall,267,,5,9999,,9999,3,Georgia,13,,,,Tattnall County,6756
G1302690,1990,Taylor,269,,5,9999,,9999,3,Georgia,13,,,,Taylor County,3162
G1302710,1990,Telfair,271,,5,9999,,9999,3,Georgia,13,,,,Telfair County,4756
G1302730,1990,Terrell,273,,5,9999,,9999,3,Georgia,13,,,,Terrell County,4069
G1302750,1990,Thomas,275,,5,9999,,9999,3,Georgia,13,,,,Thomas County,15936
G1302770,1990,Tift,277,,5,9999,,9999,3,Georgia,13,,,,Tift County,13359
G1302790,1990,Toombs,279,,5,9999,,9999,3,Georgia,13,,,,Toombs County,9952
G1302810,1990,Towns,281,,5,9999,,9999,3,Georgia,13,,,,Towns County,4577
G1302830,1990,Treutlen,283,,5,9999,,9999,3,Georgia,13,,,,Treutlen County,2437
G1302850,1990,Troup,285,,5,9999,,9999,3,Georgia,13,,,,Troup County,22426
G1302870,1990,Turner,287,,5,9999,,9999,3,Georgia,13,,,,Turner County,3426
G1302890,1990,Twiggs,289,,5,9999,,9999,3,Georgia,13,,,,Twiggs County,3648
G1302910,1990,Union,291,,5,9999,,9999,3,Georgia,13,,,,Union County,6624
G1302930,1990,Upson,293,,5,9999,,9999,3,Georgia,13,,,,Upson County,10667
G1302950,1990,Walker,295,,5,1560,,9999,3,Georgia,13,,,,Walker County,23347
G1302970,1990,Walton,297,,5,520,,9999,3,Georgia,13,,,,Walton County,14514
G1302990,1990,Ware,299,,5,9999,,9999,3,Georgia,13,,,,Ware County,14628
G1303010,1990,Warren,301,,5,9999,,9999,3,Georgia,13,,,,Warren County,2443
G1303030,1990,Washington,303,,5,9999,,9999,3,Georgia,13,,,,Washington County,7416
G1303050,1990,Wayne,305,,5,9999,,9999,3,Georgia,13,,,,Wayne County,8812
G1303070,1990,Webster,307,,5,9999,,9999,3,Georgia,13,,,,Webster County,898
G1303090,1990,Wheeler,309,,5,9999,,9999,3,Georgia,13,,,,Wheeler County,2148
G1303110,1990,White,311,,5,9999,,9999,3,Georgia,13,,,,White County,6082
G1303130,1990,Whitfield,313,,5,9999,,9999,3,Georgia,13,,,,Whitfield County,28832
G1303150,1990,Wilcox,315,,5,9999,,9999,3,Georgia,13,,,,Wilcox County,2865
G1303170,1990,Wilkes,317,,5,9999,,9999,3,Georgia,13,,,,Wilkes County,4548
G1303190,1990,Wilkinson,319,,5,9999,,9999,3,Georgia,13,,,,Wilkinson County,4151
G1303210,1990,Worth,321,,5,9999,,9999,3,Georgia,13,,,,Worth County,7597
G1500010,1990,Hawaii,1,,9,9999,,9999,4,Hawaii,15,,,,Hawaii County,48253
G1500030,1990,Honolulu,3,,9,3320,,9999,4,Hawaii,15,,,,Honolulu County,281683
G1500050,1990,Kalawao,5,,9,9999,,9999,4,Hawaii,15,,,,Kalawao County,101
G1500070,1990,Kauai,7,,9,9999,,9999,4,Hawaii,15,,,,Kauai County,17613
G1500090,1990,Maui,9,,9,9999,,9999,4,Hawaii,15,,,,Maui County,42160
G1600010,1990,Ada,1,,8,1080,,9999,4,Idaho,16,,,,Ada County,80849
G1600030,1990,Adams,3,,8,9999,,9999,4,Idaho,16,,,,Adams County,1778
G1600050,1990,Bannock,5,,8,9999,,9999,4,Idaho,16,,,,Bannock County,25694
G1600070,1990,Bear Lake,7,,8,9999,,9999,4,Idaho,16,,,,Bear Lake County,2934
G1600090,1990,Benewah,9,,8,9999,,9999,4,Idaho,16,,,,Benewah County,3731
G1600110,1990,Bingham,11,,8,9999,,9999,4,Idaho,16,,,,Bingham County,12664
G1600130,1990,Blaine,13,,8,9999,,9999,4,Idaho,16,,,,Blaine County,9500
G1600150,1990,Boise,15,,8,9999,,9999,4,Idaho,16,,,,Boise County,2894
G1600170,1990,Bonner,17,,8,9999,,9999,4,Idaho,16,,,,Bonner County,15152
G1600190,1990,Bonneville,19,,8,9999,,9999,4,Idaho,16,,,,Bonneville County,26049
G1600210,1990,Boundary,21,,8,9999,,9999,4,Idaho,16,,,,Boundary County,3242
G1600230,1990,Butte,23,,8,9999,,9999,4,Idaho,16,,,,Butte County,1265
G1600250,1990,Camas,25,,8,9999,,9999,4,Idaho,16,,,,Camas County,481
G1600270,1990,Canyon,27,,8,9999,,9999,4,Idaho,16,,,,Canyon County,33137
G1600290,1990,Caribou,29,,8,9999,,9999,4,Idaho,16,,,,Caribou County,2867
G1600310,1990,Cassia,31,,8,9999,,9999,4,Idaho,16,,,,Cassia County,7212
G1600330,1990,Clark,33,,8,9999,,9999,4,Idaho,16,,,,Clark County,502
G1600350,1990,Clearwater,35,,8,9999,,9999,4,Idaho,16,,,,Clearwater County,3805
G1600370,1990,Custer,37,,8,9999,,9999,4,Idaho,16,,,,Custer County,2437
G1600390,1990,Elmore,39,,8,9999,,9999,4,Idaho,16,,,,Elmore County,8430
G1600410,1990,Franklin,41,,8,9999,,9999,4,Idaho,16,,,,Franklin County,3240
G1600430,1990,Fremont,43,,8,9999,,9999,4,Idaho,16,,,,Fremont County,5961
G1600450,1990,Gem,45,,8,9999,,9999,4,Idaho,16,,,,Gem County,4725
G1600470,1990,Gooding,47,,8,9999,,9999,4,Idaho,16,,,,Gooding County,4800
G1600490,1990,Idaho,49,,8,9999,,9999,4,Idaho,16,,,,Idaho County,6346
G1600510,1990,Jefferson,51,,8,9999,,9999,4,Idaho,16,,,,Jefferson County,5353
G1600530,1990,Jerome,53,,8,9999,,9999,4,Idaho,16,,,,Jerome County,5886
G1600550,1990,Kootenai,55,,8,9999,,9999,4,Idaho,16,,,,Kootenai County,31964
G1600570,1990,Latah,57,,8,9999,,9999,4,Idaho,16,,,,Latah County,11870
G1600590,1990,Lemhi,59,,8,9999,,9999,4,Idaho,16,,,,Lemhi County,3752
G1600610,1990,Lewis,61,,8,9999,,9999,4,Idaho,16,,,,Lewis County,1681
G1600630,1990,Lincoln,63,,8,9999,,9999,4,Idaho,16,,,,Lincoln County,1386
G1600650,1990,Madison,65,,8,9999,,9999,4,Idaho,16,,,,Madison County,6133
G1600670,1990,Minidoka,67,,8,9999,,9999,4,Idaho,16,,,,Minidoka County,7044
G1600690,1990,Nez Perce,69,,8,9999,,9999,4,Idaho,16,,,,Nez Perce County,14463
G1600710,1990,Oneida,71,,8,9999,,9999,4,Idaho,16,,,,Oneida County,1496
G1600730,1990,Owyhee,73,,8,9999,,9999,4,Idaho,16,,,,Owyhee County,3332
